#tests: test_name, ' ', status(PASSED | FAILED | ERROR), ' ', [exception, { trace_mut_index | '(', { alternative_trace_mut_index, ',' }, ')' }]
org.jaxen.test.SAXPathExceptionTest:testMessageIsNonNull()V PASSED
org.jaxen.JaxenRuntimeException:printStackTrace(Ljava.io.PrintWriter;)V
org.jaxen.saxpath.base.XPathReader:XPathReader()V
org.jaxen.util.PrecedingAxisIterator:next()Ljava.lang.Object;
org.jaxen.saxpath.helpers.XPathReaderFactory:createReader()Lorg.jaxen.saxpath.XPathReader;
org.jaxen.JaxenHandler:peekFrame()Ljava.util.LinkedList;
org.jaxen.saxpath.base.XPathLexer:minus()Lorg.jaxen.saxpath.base.Token;
org.jaxen.JaxenRuntimeException:JaxenRuntimeException(Ljava.lang.Throwable;)V
org.jaxen.test.DOM4JNavigatorTest:getNavigator()Lorg.jaxen.Navigator;
org.jaxen.JaxenHandler:startPathExpr()V
org.jaxen.BaseXPath:stringValueOf(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.saxpath.base.XPathLexer:mod()Lorg.jaxen.saxpath.base.Token;
org.jaxen.pattern.PatternParser:convertStep(Lorg.jaxen.pattern.LocationPathPattern;Lorg.jaxen.expr.Step;)Lorg.jaxen.pattern.LocationPathPattern;
org.jaxen.DefaultNavigator:getNodeType(Ljava.lang.Object;)S
org.jaxen.JaxenHandler:endFilterExpr()V | ASSIGN | 10057 | = null
org.jaxen.JaxenHandler:getXPathExpr()Lorg.jaxen.expr.XPathExpr;
org.jaxen.XPathFunctionContext:registerExtensionFunctions()V
org.jaxen.BaseXPath:createFunctionContext()Lorg.jaxen.FunctionContext;
org.jaxen.saxpath.SAXPathException:SAXPathException(Ljava.lang.String;Ljava.lang.Throwable;)V
org.jaxen.util.DescendantAxisIterator:remove()V
org.jaxen.SimpleNamespaceContext:SimpleNamespaceContext()V
org.jaxen.expr.IdentitySet:contains(Ljava.lang.Object;)Z
org.jaxen.expr.DefaultLocationPath:evaluate(Lorg.jaxen.Context;)Ljava.lang.Object;
org.jaxen.expr.DefaultPathExpr:getFilterExpr()Lorg.jaxen.expr.Expr;
org.jaxen.saxpath.base.XPathLexer:hasMoreChars()Z
org.jaxen.saxpath.base.XPathReader:unaryExpr()V
org.jaxen.test.DOMNavigatorTest:log(ZLjava.lang.String;)V
org.jaxen.test.ConformanceXPathHandler:startXPath()V
org.jaxen.util.FollowingSiblingAxisIterator:remove()V
org.jaxen.dom.DocumentNavigator:isNamespace(Ljava.lang.Object;)Z
org.jaxen.saxpath.base.XPathReader:equalityExpr()V
org.jaxen.expr.iter.IterableAttributeAxis:IterableAttributeAxis(I)V
org.jaxen.expr.iter.IterableAxis:value()I
org.jaxen.dom.DocumentNavigator:getProcessingInstructionTarget(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.saxpath.base.XPathLexer:LA(I)C
org.jaxen.JaxenHandler:endNameStep()V
org.jaxen.dom.DocumentNavigator.NodeIterator:hasNext()Z
org.jaxen.util.DescendantAxisIterator:next()Ljava.lang.Object;
org.jaxen.XPathSyntaxException:XPathSyntaxException(Lorg.jaxen.saxpath.XPathSyntaxException;)V
org.jaxen.JaxenHandler:startNameStep(ILjava.lang.String;Ljava.lang.String;)V
org.jaxen.dom.NamespaceNode:getNodeType()S
org.jaxen.expr.DefaultStep:getAxis()I
org.jaxen.expr.PredicateSet:evaluatePredicates(Ljava.util.List;Lorg.jaxen.ContextSupport;)Ljava.util.List;
org.jaxen.expr.iter.IterableChildAxis:IterableChildAxis(I)V
org.jaxen.test.ConformanceXPathHandler:endAbsoluteLocationPath()V
org.jaxen.expr.iter.IterableDescendantOrSelfAxis:IterableDescendantOrSelfAxis(I)V
org.jaxen.xom.DocumentNavigator:isNamespace(Ljava.lang.Object;)Z
org.jaxen.saxpath.base.XPathReader:abbrStep()V
org.jaxen.saxpath.base.XPathLexer:and()Lorg.jaxen.saxpath.base.Token;
org.jaxen.JaxenRuntimeException:initCause(Ljava.lang.Throwable;)Ljava.lang.Throwable;
org.jaxen.saxpath.Axis:lookup(I)Ljava.lang.String;
org.jaxen.dom.DocumentNavigator:getDocument(Ljava.lang.String;)Ljava.lang.Object;
org.jaxen.expr.DefaultXPathFactory:createFilterExpr(Lorg.jaxen.expr.Expr;)Lorg.jaxen.expr.FilterExpr;
org.jaxen.expr.iter.IterableAxis:IterableAxis(I)V
org.jaxen.expr.DefaultLocationPath:getSteps()Ljava.util.List;
org.jaxen.util.FollowingAxisIterator:goUp()Z
org.jaxen.function.BooleanFunction:BooleanFunction()V
org.jaxen.saxpath.base.XPathLexer:identifierOrOperatorName()Lorg.jaxen.saxpath.base.Token;
org.jaxen.dom.DocumentNavigator:isElement(Ljava.lang.Object;)Z
org.jaxen.saxpath.base.XPathLexer:dots()Lorg.jaxen.saxpath.base.Token;
org.jaxen.pattern.NodeTypeTest:NodeTypeTest(S)V
org.jaxen.ContextSupport:ContextSupport(Lorg.jaxen.NamespaceContext;Lorg.jaxen.FunctionContext;Lorg.jaxen.VariableContext;Lorg.jaxen.Navigator;)V
org.jaxen.expr.DefaultNameStep:getPrefix()Ljava.lang.String;
org.jaxen.dom4j.DocumentNavigator:getNamespaceAxisIterator(Ljava.lang.Object;)Ljava.util.Iterator;
org.jaxen.expr.DefaultAllNodeStep:DefaultAllNodeStep(Lorg.jaxen.expr.iter.IterableAxis;Lorg.jaxen.expr.PredicateSet;)V
org.jaxen.saxpath.base.XPathLexer:getXPath()Ljava.lang.String;
org.jaxen.jdom.DocumentNavigator:getInstance()Lorg.jaxen.Navigator;
org.jaxen.JaxenHandler:popFrame()Ljava.util.LinkedList;
org.jaxen.test.ConformanceXPathHandler:startRelativeLocationPath()V
org.jaxen.function.ContainsFunction:ContainsFunction()V
org.jaxen.function.StartsWithFunction:StartsWithFunction()V
org.jaxen.expr.DefaultLogicalExpr:DefaultLogicalExpr(Lorg.jaxen.expr.Expr;Lorg.jaxen.expr.Expr;)V
org.jaxen.saxpath.base.XPathLexer:star()Lorg.jaxen.saxpath.base.Token;
org.jaxen.saxpath.base.XPathReader:relativeLocationPath()V
org.jaxen.pattern.LocationPathPattern:setNodeTest(Lorg.jaxen.pattern.NodeTest;)V
org.jaxen.function.FloorFunction:FloorFunction()V
org.jaxen.expr.DefaultBinaryExpr:DefaultBinaryExpr(Lorg.jaxen.expr.Expr;Lorg.jaxen.expr.Expr;)V
org.jaxen.expr.DefaultNameStep:getLocalName()Ljava.lang.String;
org.jaxen.saxpath.base.Token:getTokenText()Ljava.lang.String;
org.jaxen.JaxenHandler:startXPath()V
org.jaxen.saxpath.base.XPathReader:pathExpr()V | CONSTANT | 4212 | 1 -> 0
org.jaxen.util.PrecedingAxisIterator:remove()V
org.jaxen.SimpleFunctionContext:registerFunction(Ljava.lang.String;Ljava.lang.String;Lorg.jaxen.Function;)V
org.jaxen.ContextSupport:setNamespaceContext(Lorg.jaxen.NamespaceContext;)V
org.jaxen.expr.DefaultLiteralExpr:DefaultLiteralExpr(Ljava.lang.String;)V
org.jaxen.expr.DefaultXPathExpr:simplify()V
org.jaxen.saxpath.base.XPathReader:createSyntaxException(Ljava.lang.String;)Lorg.jaxen.saxpath.XPathSyntaxException;
org.jaxen.saxpath.base.XPathReader:unionExpr()V
org.jaxen.util.PrecedingSiblingAxisIterator:next()Ljava.lang.Object;
org.jaxen.expr.DefaultPathExpr:simplify()Lorg.jaxen.expr.Expr;
org.jaxen.JaxenRuntimeException:JaxenRuntimeException(Ljava.lang.String;)V
org.jaxen.saxpath.base.XPathReader:setUpParse(Ljava.lang.String;)V
org.jaxen.test.DOM4JNavigatorTest:log(Ljava.lang.String;)V
org.jaxen.saxpath.base.XPathLexer:number()Lorg.jaxen.saxpath.base.Token;
org.jaxen.dom4j.DocumentNavigator:getInstance()Lorg.jaxen.Navigator;
org.jaxen.Context:getPosition()I
org.jaxen.test.ConformanceXPathHandler:endAllNodeStep()V
org.jaxen.saxpath.SAXPathException:printStackTrace(Ljava.io.PrintStream;)V
org.jaxen.expr.DefaultXPathExpr:getRootExpr()Lorg.jaxen.expr.Expr;
org.jaxen.saxpath.SAXPathException:SAXPathException(Ljava.lang.Throwable;)V | STATEMENT | 3412 | stmt -> ;
org.jaxen.util.DescendantAxisIterator:DescendantAxisIterator(Lorg.jaxen.Navigator;Ljava.util.Iterator;)V
org.jaxen.test.JDOMNavigatorTest:getNavigator()Lorg.jaxen.Navigator;
org.jaxen.Context:setPosition(I)V
org.jaxen.function.NotFunction:NotFunction()V
org.jaxen.expr.DefaultXPathExpr:setRootExpr(Lorg.jaxen.expr.Expr;)V
org.jaxen.dom.DocumentNavigator.3:getNextNode(Lorg.w3c.dom.Node;)Lorg.w3c.dom.Node;
org.jaxen.dom.DocumentNavigator.3:getFirstNode(Lorg.w3c.dom.Node;)Lorg.w3c.dom.Node;
org.jaxen.XPathFunctionContext:getInstance()Lorg.jaxen.FunctionContext;
org.jaxen.saxpath.base.XPathReader:nodeTest(I)V
org.jaxen.expr.iter.IterableAxis:namedAccessIterator(Ljava.lang.Object;Lorg.jaxen.ContextSupport;Ljava.lang.String;Ljava.lang.String;Ljava.lang.String;)Ljava.util.Iterator;
org.jaxen.pattern.AnyNodeTest:getInstance()Lorg.jaxen.pattern.AnyNodeTest;
org.jaxen.saxpath.base.XPathReader:nameTest(I)V
org.jaxen.pattern.LocationPathPattern:setParentPattern(Lorg.jaxen.pattern.Pattern;)V
org.jaxen.xom.DocumentNavigator:getChildAxisIterator(Ljava.lang.Object;)Ljava.util.Iterator;
org.jaxen.expr.DefaultStep:getPredicates()Ljava.util.List;
org.jaxen.saxpath.base.Verifier:isXMLCombiningChar(C)Z
org.jaxen.expr.DefaultAllNodeStep:matches(Ljava.lang.Object;Lorg.jaxen.ContextSupport;)Z
org.jaxen.saxpath.base.Token:getTokenType()I
org.jaxen.saxpath.base.TokenTypes:getTokenText(I)Ljava.lang.String;
org.jaxen.JaxenHandler:endRelativeLocationPath()V
org.jaxen.dom.NamespaceNode:NamespaceNode(Lorg.w3c.dom.Node;Lorg.w3c.dom.Node;)V
org.jaxen.dom.DocumentNavigator.1:getFirstNode(Lorg.w3c.dom.Node;)Lorg.w3c.dom.Node;
org.jaxen.expr.DefaultPathExpr:getLocationPath()Lorg.jaxen.expr.LocationPath;
org.jaxen.javabean.DocumentNavigator:getInstance()Lorg.jaxen.Navigator;
org.jaxen.expr.DefaultXPathFactory:createPathExpr(Lorg.jaxen.expr.FilterExpr;Lorg.jaxen.expr.LocationPath;)Lorg.jaxen.expr.PathExpr;
org.jaxen.util.PrecedingSiblingAxisIterator:hasNext()Z
org.jaxen.expr.DefaultBinaryExpr:getRHS()Lorg.jaxen.expr.Expr;
org.jaxen.test.ConformanceXPathHandler:endOrExpr(Z)V
org.jaxen.expr.DefaultFilterExpr:DefaultFilterExpr(Lorg.jaxen.expr.Expr;Lorg.jaxen.expr.PredicateSet;)V
org.jaxen.javabean.JavaBeanXPath:JavaBeanXPath(Ljava.lang.String;)V
org.jaxen.dom.DocumentNavigator:getAttributeName(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.expr.DefaultStep:simplify()V
org.jaxen.function.TranslateFunction:TranslateFunction()V
org.jaxen.expr.DefaultXPathFactory:createAllNodeStep(I)Lorg.jaxen.expr.Step;
org.jaxen.test.ConformanceXPathHandler:startUnionExpr()V
org.jaxen.saxpath.base.XPathReader:predicates()V
org.jaxen.util.PrecedingSiblingAxisIterator:remove()V
org.jaxen.expr.DefaultXPathFactory:createPredicateSet()Lorg.jaxen.expr.PredicateSet;
org.jaxen.dom.DocumentNavigator.NodeIterator:isXPathNode(Lorg.w3c.dom.Node;)Z
org.jaxen.saxpath.base.XPathLexer:pipe()Lorg.jaxen.saxpath.base.Token;
org.jaxen.expr.DefaultTruthExpr:DefaultTruthExpr(Lorg.jaxen.expr.Expr;Lorg.jaxen.expr.Expr;)V
org.jaxen.util.SingletonList:SingletonList(Ljava.lang.Object;)V
org.jaxen.util.AncestorOrSelfAxisIterator:hasNext()Z
org.jaxen.util.FollowingAxisIterator:remove()V
org.jaxen.saxpath.XPathSyntaxException:getXPath()Ljava.lang.String;
org.jaxen.saxpath.base.XPathLexer:setXPath(Ljava.lang.String;)V
org.jaxen.util.AncestorOrSelfAxisIterator:remove()V
org.jaxen.expr.PredicateSet:PredicateSet()V
org.jaxen.expr.DefaultXPathFactory:createAbsoluteLocationPath()Lorg.jaxen.expr.LocationPath;
org.jaxen.dom.DocumentNavigator:getAttributeNamespaceUri(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.function.PositionFunction:PositionFunction()V
org.jaxen.expr.DefaultLocationPath:simplify()Lorg.jaxen.expr.Expr;
org.jaxen.test.ConformanceXPathHandler:endPathExpr()V
org.jaxen.saxpath.base.XPathLexer:literal()Lorg.jaxen.saxpath.base.Token;
org.jaxen.expr.DefaultExpr:convertToList(Ljava.lang.Object;)Ljava.util.List;
org.jaxen.xom.DocumentNavigator:isAttribute(Ljava.lang.Object;)Z
org.jaxen.xom.DocumentNavigator.XPathNamespace:XPathNamespace(Lnu.xom.Element;Ljava.lang.String;Ljava.lang.String;)V
org.jaxen.jdom.DocumentNavigator:isAttribute(Ljava.lang.Object;)Z
org.jaxen.util.DescendantAxisIterator:hasNext()Z
org.jaxen.dom.DocumentNavigator.1:getNextNode(Lorg.w3c.dom.Node;)Lorg.w3c.dom.Node;
org.jaxen.BaseXPath:selectSingleNode(Ljava.lang.Object;)Ljava.lang.Object;
org.jaxen.FunctionCallException:FunctionCallException(Ljava.lang.String;Ljava.lang.Exception;)V
org.jaxen.dom.DocumentNavigator:getNamespacePrefix(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.expr.DefaultUnionExpr:DefaultUnionExpr(Lorg.jaxen.expr.Expr;Lorg.jaxen.expr.Expr;)V
org.jaxen.expr.DefaultStep:evaluate(Lorg.jaxen.Context;)Ljava.util.List;
org.jaxen.test.XOMNavigatorTest:getNavigator()Lorg.jaxen.Navigator;
org.jaxen.dom.DocumentNavigator:getAttributeQName(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.jdom.DocumentNavigator:getDocument(Ljava.lang.String;)Ljava.lang.Object;
org.jaxen.dom.DocumentNavigator:getParentAxisIterator(Ljava.lang.Object;)Ljava.util.Iterator;
org.jaxen.xom.DocumentNavigator.IndexIterator:hasNext()Z
org.jaxen.saxpath.base.XPathLexer:slashes()Lorg.jaxen.saxpath.base.Token;
org.jaxen.XPathFunctionContext:registerXSLTFunctions()V
org.jaxen.BaseXPath:toString()Ljava.lang.String;
org.jaxen.expr.IdentitySet.IdentityWrapper:IdentityWrapper(Ljava.lang.Object;)V
org.jaxen.xom.DocumentNavigator.IndexIterator:IndexIterator(Ljava.lang.Object;II)V
org.jaxen.test.FollowingSiblingAxisIteratorTest:pass()V
org.jaxen.JaxenHandler:push(Ljava.lang.Object;)V
org.jaxen.jdom.DocumentNavigator:isProcessingInstruction(Ljava.lang.Object;)Z
org.jaxen.Context:getContextSupport()Lorg.jaxen.ContextSupport;
org.jaxen.JaxenHandler:startAndExpr()V
org.jaxen.JaxenHandler:startUnionExpr()V
org.jaxen.BaseXPath:getContext(Ljava.lang.Object;)Lorg.jaxen.Context;
org.jaxen.xom.XOMXPath:XOMXPath(Ljava.lang.String;)V
org.jaxen.test.PrecedingSiblingAxisIteratorTest:pass()V
org.jaxen.test.ConformanceXPathHandler:startPathExpr()V
org.jaxen.saxpath.base.Verifier:isXMLNCNameStartCharacter(C)Z
org.jaxen.expr.DefaultLocationPath:isAbsolute()Z
org.jaxen.util.SingleObjectIterator:remove()V
org.jaxen.expr.IdentitySet:add(Ljava.lang.Object;)V
org.jaxen.test.ConformanceXPathHandler:endXPath()V
org.jaxen.test.DOMNavigatorTest:getNavigator()Lorg.jaxen.Navigator;
org.jaxen.expr.DefaultNumberExpr:DefaultNumberExpr(Ljava.lang.Double;)V
org.jaxen.function.NameFunction:NameFunction()V
org.jaxen.JaxenHandler:JaxenHandler()V
org.jaxen.dom.DocumentNavigator:DocumentNavigator()V
org.jaxen.test.ConformanceXPathHandler:startAndExpr()V
org.jaxen.xom.DocumentNavigator.2:get(Ljava.lang.Object;I)Ljava.lang.Object;
org.jaxen.JaxenHandler:endXPath()V
org.jaxen.jdom.XPathNamespace:XPathNamespace(Lorg.jdom.Element;Lorg.jdom.Namespace;)V
org.jaxen.expr.PredicateSet:getPredicates()Ljava.util.List;
org.jaxen.JaxenHandler:number(D)V
org.jaxen.function.TrueFunction:TrueFunction()V
org.jaxen.saxpath.base.XPathLexer:whitespace()Lorg.jaxen.saxpath.base.Token;
org.jaxen.SimpleNamespaceContext:addNamespace(Ljava.lang.String;Ljava.lang.String;)V
org.jaxen.Context:duplicate()Lorg.jaxen.Context;
org.jaxen.function.SubstringAfterFunction:SubstringAfterFunction()V
org.jaxen.BaseXPath:getNamespaceContext()Lorg.jaxen.NamespaceContext;
org.jaxen.test.ConformanceXPathHandler:endFilterExpr()V
org.jaxen.JaxenHandler:addSteps(Lorg.jaxen.expr.LocationPath;Ljava.util.Iterator;)V
org.jaxen.expr.DefaultBinaryExpr:setRHS(Lorg.jaxen.expr.Expr;)V
org.jaxen.saxpath.XPathSyntaxException:XPathSyntaxException(Ljava.lang.String;ILjava.lang.String;)V
org.jaxen.dom.DocumentNavigator:getParentNode(Ljava.lang.Object;)Ljava.lang.Object;
org.jaxen.function.StringFunction:evaluate(Ljava.lang.Object;Lorg.jaxen.Navigator;)Ljava.lang.String;
org.jaxen.dom.DocumentNavigator:getElementQName(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.util.FollowingAxisIterator:goForward()Z
org.jaxen.saxpath.XPathSyntaxException:toString()Ljava.lang.String;
org.jaxen.JaxenHandler:stackSize()I
org.jaxen.saxpath.base.XPathReader:expr()V
org.jaxen.XPathFunctionContext:XPathFunctionContext()V
org.jaxen.function.IdFunction:IdFunction()V
org.jaxen.expr.DefaultXPathFactory:createLiteralExpr(Ljava.lang.String;)Lorg.jaxen.expr.LiteralExpr;
org.jaxen.BaseXPath:getNavigator()Lorg.jaxen.Navigator;
org.jaxen.test.DOM4JNavigatorTest:log(ZLjava.lang.String;)V
org.jaxen.dom4j.Dom4jXPath:Dom4jXPath(Ljava.lang.String;)V
org.jaxen.JaxenHandler:startOrExpr()V
org.jaxen.function.CountFunction:CountFunction()V
org.jaxen.expr.DefaultVariableReferenceExpr:DefaultVariableReferenceExpr(Ljava.lang.String;Ljava.lang.String;)V
org.jaxen.BaseXPath:createVariableContext()Lorg.jaxen.VariableContext;
org.jaxen.dom.DocumentNavigator:getElementNamespaceUri(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.expr.DefaultXPathFactory:createXPath(Lorg.jaxen.expr.Expr;)Lorg.jaxen.expr.XPathExpr;
org.jaxen.saxpath.base.XPathLexer:identifier()Lorg.jaxen.saxpath.base.Token; | CONSTANT | 10174 | 1 -> 2
org.jaxen.JaxenHandler:getXPathExpr(Z)Lorg.jaxen.expr.XPathExpr;
org.jaxen.dom4j.DocumentNavigator:getChildAxisIterator(Ljava.lang.Object;)Ljava.util.Iterator;
org.jaxen.ContextSupport:setVariableContext(Lorg.jaxen.VariableContext;)V
org.jaxen.saxpath.base.XPathReader:orExpr()V
org.jaxen.saxpath.base.XPathLexer:leftBracket()Lorg.jaxen.saxpath.base.Token;
org.jaxen.JaxenHandler:endAndExpr(Z)V
org.jaxen.Context:setSize(I)V
org.jaxen.expr.DefaultPathExpr:DefaultPathExpr(Lorg.jaxen.expr.Expr;Lorg.jaxen.expr.LocationPath;)V
org.jaxen.BaseXPath:BaseXPath(Ljava.lang.String;)V
org.jaxen.JaxenHandler:endOrExpr(Z)V
org.jaxen.pattern.LocationPathPattern:LocationPathPattern(Lorg.jaxen.pattern.NodeTest;)V
org.jaxen.JaxenHandler:setXPathFactory(Lorg.jaxen.expr.XPathFactory;)V
org.jaxen.jdom.DocumentNavigator:isNamespace(Ljava.lang.Object;)Z
org.jaxen.dom.NamespaceNode:getNodeValue()Ljava.lang.String;
org.jaxen.saxpath.base.XPathReader:axisSpecifier()I
org.jaxen.saxpath.SAXPathException:getCause()Ljava.lang.Throwable;
org.jaxen.pattern.NameTest:NameTest(Ljava.lang.String;S)V
org.jaxen.expr.DefaultXPathFactory:getIterableAxis(I)Lorg.jaxen.expr.iter.IterableAxis;
org.jaxen.util.SingleObjectIterator:hasNext()Z
org.jaxen.test.PrecedingAxisIteratorTest:pass()V
org.jaxen.saxpath.base.XPathReader:getXPathHandler()Lorg.jaxen.saxpath.XPathHandler;
org.jaxen.util.PrecedingSiblingAxisIterator:PrecedingSiblingAxisIterator(Ljava.lang.Object;Lorg.jaxen.Navigator;)V
org.jaxen.saxpath.base.XPathReader:LA(I)I
org.jaxen.JaxenHandler:variableReference(Ljava.lang.String;Ljava.lang.String;)V
org.jaxen.expr.DefaultLocationPath:isReverseAxis(Lorg.jaxen.expr.Step;)Z
org.jaxen.dom.DocumentNavigator:isDocument(Ljava.lang.Object;)Z
org.jaxen.saxpath.XPathSyntaxException:getPosition()I
org.jaxen.expr.DefaultBinaryExpr:getLHS()Lorg.jaxen.expr.Expr;
org.jaxen.BaseXPath:numberValueOf(Ljava.lang.Object;)Ljava.lang.Number;
org.jaxen.saxpath.base.XPathReader:predicate()V
org.jaxen.saxpath.SAXPathException:printStackTrace(Ljava.io.PrintWriter;)V
org.jaxen.BaseXPath:selectSingleNodeForContext(Lorg.jaxen.Context;)Ljava.lang.Object;
org.jaxen.util.SingleObjectIterator:next()Ljava.lang.Object;
org.jaxen.Context:Context(Lorg.jaxen.ContextSupport;)V
org.jaxen.expr.DefaultXPathFactory:createRelativeLocationPath()Lorg.jaxen.expr.LocationPath;
org.jaxen.test.ConformanceXPathHandler:number(D)V
org.jaxen.test.ConformanceXPathHandler:endUnionExpr(Z)V
org.jaxen.expr.DefaultOrExpr:DefaultOrExpr(Lorg.jaxen.expr.Expr;Lorg.jaxen.expr.Expr;)V
org.jaxen.xom.DocumentNavigator:getDocument(Ljava.lang.String;)Ljava.lang.Object;
org.jaxen.saxpath.base.XPathReader:steps()V
org.jaxen.saxpath.base.XPathReader:parse(Ljava.lang.String;)V
org.jaxen.BaseXPath:getContextSupport()Lorg.jaxen.ContextSupport;
org.jaxen.util.DescendantOrSelfAxisIterator:DescendantOrSelfAxisIterator(Ljava.lang.Object;Lorg.jaxen.Navigator;)V
org.jaxen.saxpath.base.Token:setTokenEnd(I)V
org.jaxen.dom.DocumentNavigator:isAttribute(Ljava.lang.Object;)Z
org.jaxen.JaxenHandler:startFilterExpr()V
org.jaxen.test.ConformanceXPathHandler:startOrExpr()V
org.jaxen.util.PrecedingSiblingAxisIterator:init()V
org.jaxen.jdom.DocumentNavigator:isElement(Ljava.lang.Object;)Z
org.jaxen.function.LocalNameFunction:LocalNameFunction()V
org.jaxen.expr.DefaultBinaryExpr:setLHS(Lorg.jaxen.expr.Expr;)V

#matrix (1 line per test, in order of tests): { mut_index, ' ', mut_call_count, ' ' }
145 1 
454 1 292 1 439 1 
243 1 283 1 
106 1 266 1 141 1 387 1 386 1 143 1 422 1 173 2 271 2 2 1 272 1 111 1 236 1 390 1 423 1 145 1 5 1 328 1 330 1 57 1 6 2 149 20 58 4 7 2 83 2 427 1 273 1 429 1 152 1 337 1 338 1 37 1 116 1 301 1 431 1 432 1 401 1 60 1 39 4 403 1 433 1 40 1 88 1 304 1 246 1 340 1 63 1 279 1 247 1 369 5 187 2 217 2 218 1 458 1 280 1 250 2 90 1 158 1 284 1 372 1 122 1 463 1 464 1 373 1 409 1 441 1 70 1 223 1 308 1 161 1 410 1 125 1 93 3 227 4 50 2 228 1 444 7 127 2 195 1 467 2 164 1 129 1 94 1 310 20 258 7 446 17 98 1 378 2 312 1 260 4 22 1 197 1 292 1 73 1 198 10 102 2 317 1 25 3 450 1 103 1 104 1 231 1 417 1 232 1 53 1 171 1 202 1 
106 1 266 1 141 1 386 1 143 1 422 1 173 2 271 2 2 1 272 1 111 1 236 1 390 1 423 1 145 1 5 1 328 1 330 1 57 1 6 2 149 20 58 4 7 2 83 2 427 1 273 1 429 1 152 1 337 1 338 1 37 1 116 1 301 1 431 1 432 1 401 1 60 1 39 4 403 1 433 1 40 1 88 1 304 1 246 1 340 1 63 1 279 1 247 1 369 5 187 2 217 2 218 1 458 1 280 1 250 2 90 1 158 1 284 1 372 1 122 1 463 1 464 1 373 1 409 1 441 1 70 1 223 1 308 1 161 1 410 1 125 1 93 3 227 4 50 2 228 1 444 7 127 2 195 1 467 2 164 1 129 1 94 1 310 20 258 7 446 17 98 1 378 2 312 1 260 4 22 1 197 1 292 1 73 1 198 10 102 2 317 1 25 3 450 1 103 1 104 1 231 1 417 1 232 1 53 1 171 1 202 1 
106 1 266 1 141 1 386 1 143 1 422 1 173 2 271 2 2 1 272 1 111 1 236 1 390 1 423 1 145 1 5 1 328 1 330 1 57 1 6 2 149 20 58 4 7 2 83 2 427 1 273 1 429 1 152 1 337 1 338 1 37 1 116 1 301 1 431 1 432 1 401 1 60 1 39 4 403 1 433 1 40 1 88 1 304 1 246 1 340 1 63 1 279 1 247 1 369 5 187 2 217 2 218 1 458 1 280 1 250 2 90 1 158 1 284 1 372 1 122 1 463 1 464 1 373 1 409 1 441 1 70 1 223 1 308 1 161 1 410 1 125 1 93 3 227 4 50 2 228 1 444 7 127 2 195 1 467 2 164 1 129 1 94 1 310 20 258 7 446 17 98 1 378 2 312 1 260 4 22 1 197 1 292 1 73 1 198 10 102 2 317 1 25 3 450 1 103 1 104 1 231 1 417 1 232 1 53 1 171 1 202 1 
106 1 266 1 141 1 386 1 143 1 422 1 173 2 271 2 2 1 272 1 111 1 236 1 390 1 423 1 145 1 5 1 328 1 330 1 57 1 6 2 149 20 58 4 7 2 83 2 427 1 273 1 429 1 152 1 337 1 338 1 37 1 116 1 301 1 431 1 432 1 401 1 60 1 39 4 403 1 433 1 40 1 88 1 304 1 246 1 340 1 63 1 279 1 247 1 369 5 187 2 217 2 218 1 458 1 280 1 250 2 90 1 158 1 284 1 372 1 122 1 463 1 464 1 373 1 409 1 441 1 70 1 223 1 308 1 161 1 410 1 125 1 93 3 227 4 50 2 228 1 444 7 127 2 195 1 467 2 164 1 129 1 94 1 310 20 258 7 446 17 98 1 378 2 312 1 260 4 22 1 197 1 292 1 73 1 198 10 102 2 317 1 25 3 450 1 103 1 104 1 231 1 417 1 232 1 53 1 171 1 202 1 
106 1 266 1 141 1 386 1 143 1 422 1 173 2 271 2 2 1 272 1 111 1 236 1 390 1 423 1 145 1 5 1 328 1 330 1 57 1 6 2 149 20 58 4 7 2 83 2 427 1 273 1 429 1 152 1 337 1 338 1 37 1 116 1 301 1 431 1 432 1 401 1 60 1 39 4 403 1 433 1 40 1 88 1 304 1 246 1 340 1 63 1 279 1 247 1 369 5 187 2 217 2 218 1 458 1 280 1 250 2 90 1 158 1 284 1 372 1 122 1 463 1 464 1 373 1 409 1 441 1 70 1 223 1 308 1 161 1 410 1 125 1 93 3 227 4 50 2 228 1 444 7 127 2 195 1 467 2 164 1 129 1 94 1 310 20 258 7 446 17 98 1 378 2 312 1 260 4 22 1 197 1 292 1 73 1 198 10 102 2 317 1 25 3 450 1 103 1 104 1 231 1 417 1 232 1 53 1 171 1 202 1 
