#metadata
Author;Marcus Frenkel
org.codehaus.jparsec.misc.MapperTest.7:map(Ljava.lang.String;II)Ljava.lang.String;
org.codehaus.jparsec.Scanners.1:match(Ljava.lang.CharSequence;II)I
org.codehaus.jparsec.pattern.Pattern:optional()Lorg.codehaus.jparsec.pattern.Pattern;
org.codehaus.jparsec.InternalFunctors:firstOfTwo()Lorg.codehaus.jparsec.functors.Map2;
org.codehaus.jparsec.misc.Mapper.1:toString()Ljava.lang.String;
org.codehaus.jparsec.pattern.Patterns.30:match(Ljava.lang.CharSequence;II)I
org.codehaus.jparsec.functors.Maps.2:map(Ljava.lang.Object;Ljava.lang.Object;)Lorg.codehaus.jparsec.functors.Pair;
org.codehaus.jparsec.pattern.Patterns:among(Ljava.lang.String;)Lorg.codehaus.jparsec.pattern.Pattern;
org.codehaus.jparsec.util.IntList:ensureCapacity(I)V
org.codehaus.jparsec.Parsers.9:map(Ljava.lang.Object;Ljava.util.List;)Ljava.lang.Object;
org.codehaus.jparsec.Parser.2:map(Ljava.lang.Object;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.UnexpectedParser:toString()Ljava.lang.String;
org.codehaus.jparsec.Parsers:sequence(Ljava.lang.Iterable;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.misc.MapperTest.6:map(Ljava.lang.String;II)Ljava.lang.String;
org.codehaus.jparsec.pattern.Patterns:repeat(ILorg.codehaus.jparsec.pattern.CharPredicate;)Lorg.codehaus.jparsec.pattern.Pattern;
org.codehaus.jparsec.UnexpectedParser:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.util.Checks:checkNotNullState(Ljava.lang.Object;Ljava.lang.String;[Ljava.lang.Object;)V
org.codehaus.jparsec.Terminals:caseInsensitive(Lorg.codehaus.jparsec.Parser;[Ljava.lang.String;[Ljava.lang.String;)Lorg.codehaus.jparsec.Terminals;
org.codehaus.jparsec.OperatorTableTest:assertSameOrder(Ljava.lang.Comparable;)V
org.codehaus.jparsec.pattern.CharPredicates.13:isChar(C)Z
org.codehaus.jparsec.functors.Maps.4:map(Ljava.lang.Object;Ljava.lang.Object;Ljava.lang.Object;Ljava.lang.Object;)Lorg.codehaus.jparsec.functors.Tuple4;
org.codehaus.jparsec.pattern.CharPredicates.6:isChar(C)Z
org.codehaus.jparsec.ParserState:getInputName(I)Ljava.lang.String;
org.codehaus.jparsec.pattern.CharPredicates.4:isChar(C)Z
org.codehaus.jparsec.misc.MapperTest.2:map(Ljava.lang.String;I)Ljava.lang.String;
org.codehaus.jparsec.pattern.Patterns:many(ILorg.codehaus.jparsec.pattern.CharPredicate;)Lorg.codehaus.jparsec.pattern.Pattern;
org.codehaus.jparsec.Parser:times(I)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.pattern.Patterns:shortest([Lorg.codehaus.jparsec.pattern.Pattern;)Lorg.codehaus.jparsec.pattern.Pattern;
org.codehaus.jparsec.ParseContext.1:getUnexpected()Ljava.lang.String;
org.codehaus.jparsec.pattern.Patterns:notString(Ljava.lang.String;)Lorg.codehaus.jparsec.pattern.Pattern;
org.codehaus.jparsec.Parser:Parser()V
org.codehaus.jparsec.misc.MapperTest.14:map(IZC)Lorg.codehaus.jparsec.misc.MapperTest.Thing;
org.codehaus.jparsec.StepParser:StepParser(Lorg.codehaus.jparsec.Parser;I)V
org.codehaus.jparsec.functors.Tuple3:equals(Ljava.lang.Object;)Z
org.codehaus.jparsec.pattern.CharPredicates:among(Ljava.lang.String;)Lorg.codehaus.jparsec.pattern.CharPredicate;
org.codehaus.jparsec.Parser:cast()Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.Tokens:integerLiteral(Ljava.lang.String;)Lorg.codehaus.jparsec.Tokens.Fragment;
org.codehaus.jparsec.IfElseParser:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.pattern.Pattern:ifelse(Lorg.codehaus.jparsec.pattern.Pattern;Lorg.codehaus.jparsec.pattern.Pattern;)Lorg.codehaus.jparsec.pattern.Pattern;
org.codehaus.jparsec.BindNextParser:BindNextParser(Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.functors.Map;)V
org.codehaus.jparsec.pattern.CharPredicates:isChar(C)Lorg.codehaus.jparsec.pattern.CharPredicate;
org.codehaus.jparsec.Scanners:quoted(Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.functors.Tuple3:Tuple3(Ljava.lang.Object;Ljava.lang.Object;Ljava.lang.Object;)V
org.codehaus.jparsec.util.Checks:checkArgument(ZLjava.lang.String;[Ljava.lang.Object;)V
org.codehaus.jparsec.Scanners:many1(Lorg.codehaus.jparsec.pattern.Pattern;Ljava.lang.String;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.OperatorTableTest:operator(ILorg.codehaus.jparsec.OperatorTable.Associativity;)Lorg.codehaus.jparsec.OperatorTable.Operator;
org.codehaus.jparsec.functors.Pair:hashCode()I
org.codehaus.jparsec.pattern.Patterns.22:match(Ljava.lang.CharSequence;II)I
org.codehaus.jparsec.RepeatTimesParser:toString()Ljava.lang.String;
org.codehaus.jparsec.DefaultSourceLocatorTest:addLineBreaks(Lorg.codehaus.jparsec.DefaultSourceLocator;[I)V
org.codehaus.jparsec.Token:toString()Ljava.lang.String;
org.codehaus.jparsec.util.Objects:hashCode(Ljava.lang.Object;)I
org.codehaus.jparsec.misc.Mapper:isSkipped(Lorg.codehaus.jparsec.Parser;)Z
org.codehaus.jparsec.ParserInternals:many(Lorg.codehaus.jparsec.Parser;Ljava.util.Collection;Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.OrParser:OrParser([Lorg.codehaus.jparsec.Parser;)V
org.codehaus.jparsec.pattern.CharPredicates.6:toString()Ljava.lang.String;
org.codehaus.jparsec.pattern.Patterns:many(ILorg.codehaus.jparsec.pattern.Pattern;)Lorg.codehaus.jparsec.pattern.Pattern;
org.codehaus.jparsec.misc.Mapper.2:map(Ljava.lang.Object;)Lorg.codehaus.jparsec.functors.Unary;
org.codehaus.jparsec.IntOrders.1:toString()Ljava.lang.String;
org.codehaus.jparsec.pattern.Patterns.20:match(Ljava.lang.CharSequence;II)I
org.codehaus.jparsec.misc.Mapper:prefix([Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.Token:hashCode()I
org.codehaus.jparsec.pattern.Patterns.13:match(Ljava.lang.CharSequence;II)I
org.codehaus.jparsec.misc.MapperTest.CharSequenceMap:map(Ljava.lang.String;Ljava.lang.Integer;)Ljava.lang.String;
org.codehaus.jparsec.util.Strings:join(Ljava.lang.StringBuilder;Ljava.lang.String;[Ljava.lang.Object;)Ljava.lang.StringBuilder;
org.codehaus.jparsec.misc.Mapper:sequence([Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.pattern.Patterns:optional(Lorg.codehaus.jparsec.pattern.Pattern;)Lorg.codehaus.jparsec.pattern.Pattern;
org.codehaus.jparsec.ParserInternals:repeatAtMost(Lorg.codehaus.jparsec.Parser;ILjava.util.Collection;Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.Parsers.3:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.DefaultSourceLocatorTest:intList([I)Lorg.codehaus.jparsec.util.IntList;
org.codehaus.jparsec.ParserInternals:repeat(Lorg.codehaus.jparsec.Parser;ILorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.misc.Mapper:prefix(Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.TestParsers:isChar(C)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.SequenceParser:SequenceParser([Lorg.codehaus.jparsec.Parser;)V
org.codehaus.jparsec.Scanners:many(Lorg.codehaus.jparsec.pattern.CharPredicate;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.ParseContext:errorIndex()I
org.codehaus.jparsec.ScannerState:peekChar()C
org.codehaus.jparsec.IntOrders.2:compare(II)Z
org.codehaus.jparsec.misc.Mapper.7.1:map(Ljava.lang.Object;Ljava.lang.Object;)Ljava.lang.Object;
org.codehaus.jparsec.pattern.CharPredicates.21:toString()Ljava.lang.String;
org.codehaus.jparsec.Operators.Suites:toArray()[Ljava.lang.String;
org.codehaus.jparsec.Scanners:blockComment(Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.Parsers:fail(Ljava.lang.String;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.functors.Maps.1:map(Ljava.lang.String;)Ljava.lang.Integer;
org.codehaus.jparsec.Parsers:sequence(Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.Parser:postfix(Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.functors.Pair:equals(Ljava.lang.Object;)Z
org.codehaus.jparsec.OperatorTable:postfix(Lorg.codehaus.jparsec.Parser;I)Lorg.codehaus.jparsec.OperatorTable;
org.codehaus.jparsec.Indentation.2:toString()Ljava.lang.String;
org.codehaus.jparsec.misc.MapperTest:fooMapper()Lorg.codehaus.jparsec.misc.Mapper;
org.codehaus.jparsec.DelimitedParser:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.misc.CurryTest.InfixExpr:InfixExpr(Lorg.codehaus.jparsec.misc.CurryTest.Expr;Ljava.lang.String;Lorg.codehaus.jparsec.misc.CurryTest.Expr;)V
org.codehaus.jparsec.pattern.Patterns:range(CC)Lorg.codehaus.jparsec.pattern.Pattern;
org.codehaus.jparsec.Parser:infixl(Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.Parsers:infixr(Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.Parser:sepBy(Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.pattern.Patterns:isChar(C)Lorg.codehaus.jparsec.pattern.Pattern;
org.codehaus.jparsec.IsTokenParser:IsTokenParser(Lorg.codehaus.jparsec.TokenMap;)V
org.codehaus.jparsec.Parser:between(Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.misc.Mapper:findMapMethod(Ljava.lang.Class;)Ljava.lang.reflect.Method;
org.codehaus.jparsec.pattern.CharPredicates.14:isChar(C)Z
org.codehaus.jparsec.util.IntList:IntList()V
org.codehaus.jparsec.functors.Maps.1:toString()Ljava.lang.String;
org.codehaus.jparsec.pattern.Patterns:matchRepeat(ILorg.codehaus.jparsec.pattern.CharPredicate;Ljava.lang.CharSequence;III)I
org.codehaus.jparsec.Tokens:fragment(Ljava.lang.String;Ljava.lang.Object;)Lorg.codehaus.jparsec.Tokens.Fragment;
org.codehaus.jparsec.ListFactories:arrayListFactory()Lorg.codehaus.jparsec.ListFactory;
org.codehaus.jparsec.ParserInternals:stillThere(Lorg.codehaus.jparsec.ParseContext;II)Z
org.codehaus.jparsec.pattern.CharPredicates.12:isChar(C)Z
org.codehaus.jparsec.misc.Mapper.1:map(Ljava.lang.Object;)Ljava.lang.Object;
org.codehaus.jparsec.OperatorTable:infixr(Lorg.codehaus.jparsec.Parser;I)Lorg.codehaus.jparsec.OperatorTable;
org.codehaus.jparsec.ListParser:ListParser([Lorg.codehaus.jparsec.Parser;)V
org.codehaus.jparsec.ParserState:toIndex(I)I
org.codehaus.jparsec.ListParser:toString()Ljava.lang.String;
org.codehaus.jparsec.Parsers:plus(Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.misc.Mapper:apply([Ljava.lang.Object;)Ljava.lang.Object;
org.codehaus.jparsec.TokenizerMapsTest:assertFragment(Ljava.lang.Object;Lorg.codehaus.jparsec.functors.Map;)V
org.codehaus.jparsec.functors.Tuple4:equals(Ljava.lang.Object;)Z
org.codehaus.jparsec.pattern.CharPredicates:not(Lorg.codehaus.jparsec.pattern.CharPredicate;)Lorg.codehaus.jparsec.pattern.CharPredicate;
org.codehaus.jparsec.BindNextParser:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.Parsers:token(Lorg.codehaus.jparsec.TokenMap;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.error.Location:hashCode()I
org.codehaus.jparsec.functors.Maps.2:toString()Ljava.lang.String;
org.codehaus.jparsec.misc.Invokables.2:parameterTypes()[Ljava.lang.Class;
org.codehaus.jparsec.functors.Tuple4:toString()Ljava.lang.String;
org.codehaus.jparsec.Keywords.CaseSensitive.1:compare(Ljava.lang.String;Ljava.lang.String;)I
org.codehaus.jparsec.misc.MapperTest.Thing:Thing(Ljava.lang.String;IJZC)V
org.codehaus.jparsec.Tokens.Fragment:Fragment(Ljava.lang.String;Ljava.lang.Object;)V
org.codehaus.jparsec.Terminals:caseInsensitive([Ljava.lang.String;[Ljava.lang.String;)Lorg.codehaus.jparsec.Terminals;
org.codehaus.jparsec.misc.Curry:valueList()Ljava.util.List;
org.codehaus.jparsec.Parser:from(Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.pattern.CharPredicates.16:isChar(C)Z
org.codehaus.jparsec.misc.Curry:find([II)I
org.codehaus.jparsec.error.Location:equals(Ljava.lang.Object;)Z
org.codehaus.jparsec.ParseContext:raise(Lorg.codehaus.jparsec.ParseContext.ErrorType;Ljava.lang.Object;)V
org.codehaus.jparsec.IsTokenParser:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.pattern.Patterns:hasExact(I)Lorg.codehaus.jparsec.pattern.Pattern;
org.codehaus.jparsec.misc.MapperTest.10:map(Ljava.lang.String;Ljava.lang.Integer;)Ljava.lang.String;
org.codehaus.jparsec.pattern.Patterns.5:match(Ljava.lang.CharSequence;II)I
org.codehaus.jparsec.functors.Maps.9:map(Ljava.lang.String;)Ljava.lang.String;
org.codehaus.jparsec.functors.Maps:mapToString()Lorg.codehaus.jparsec.functors.Map;
org.codehaus.jparsec.util.Objects:equals(Ljava.lang.Object;Ljava.lang.Object;)Z
org.codehaus.jparsec.ToTokenParser:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.Asserts:assertScanner(Lorg.codehaus.jparsec.Parser;Ljava.lang.String;Ljava.lang.String;)V
org.codehaus.jparsec.InternalFunctors.7:toString()Ljava.lang.String;
org.codehaus.jparsec.Asserts:assertArrayEquals([Ljava.lang.Object;[Ljava.lang.Object;)V
org.codehaus.jparsec.functors.Maps.11:toString()Ljava.lang.String;
org.codehaus.jparsec.InternalFunctors.4:toString()Ljava.lang.String;
org.codehaus.jparsec.Terminals:caseSensitive([Ljava.lang.String;[Ljava.lang.String;)Lorg.codehaus.jparsec.Terminals;
org.codehaus.jparsec.Terminals:caseSensitive(Lorg.codehaus.jparsec.Parser;[Ljava.lang.String;[Ljava.lang.String;Lorg.codehaus.jparsec.functors.Map;)Lorg.codehaus.jparsec.Terminals;
org.codehaus.jparsec.Asserts:assertScanner(Lorg.codehaus.jparsec.Parser;Ljava.lang.String;)V
org.codehaus.jparsec.functors.Tuples:tuple(Ljava.lang.Object;Ljava.lang.Object;Ljava.lang.Object;)Lorg.codehaus.jparsec.functors.Tuple3;
org.codehaus.jparsec.EofParser:EofParser(Ljava.lang.String;)V
org.codehaus.jparsec.misc.Reflection:isInstance(Ljava.lang.Class;Ljava.lang.Object;)Z
org.codehaus.jparsec.misc.Mapper:getTargetType(Ljava.lang.Class;)Ljava.lang.Class;
org.codehaus.jparsec.ArrayParser:ArrayParser([Lorg.codehaus.jparsec.Parser;)V
org.codehaus.jparsec.Asserts:assertStringScanner(Lorg.codehaus.jparsec.Parser;Ljava.lang.String;)V
org.codehaus.jparsec.Tokens.Fragment:hashCode()I
org.codehaus.jparsec.ScannerState:getInputName(I)Ljava.lang.String;
org.codehaus.jparsec.ArrayParser:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.Parser:succeeds()Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.functors.Tuples:tuple(Ljava.lang.Object;Ljava.lang.Object;Ljava.lang.Object;Ljava.lang.Object;)Lorg.codehaus.jparsec.functors.Tuple4;
org.codehaus.jparsec.misc.Mapper:Mapper(Ljava.lang.Object;Lorg.codehaus.jparsec.misc.Invokable;)V
org.codehaus.jparsec.ParseContext:ParseContext(Ljava.lang.CharSequence;ILjava.lang.String;Lorg.codehaus.jparsec.SourceLocator;)V
org.codehaus.jparsec.SkipTimesParser:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.Parsers:plus(Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.misc.Mapper.10:map([Ljava.lang.Object;)Ljava.lang.Object;
org.codehaus.jparsec.Parsers:runNext(Lorg.codehaus.jparsec.ParseContext;Lorg.codehaus.jparsec.functors.Map;)Z
org.codehaus.jparsec.DelimitedListParser:begin()Ljava.util.List;
org.codehaus.jparsec.PatternScanner:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.NestedParser:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.LazyParser:toString()Ljava.lang.String;
org.codehaus.jparsec.pattern.CharPredicates.13:toString()Ljava.lang.String;
org.codehaus.jparsec.misc.MapperTest.1:map(Ljava.lang.String;)I
org.codehaus.jparsec.Parsers.Rhs:Rhs(Lorg.codehaus.jparsec.functors.Map2;Ljava.lang.Object;)V
org.codehaus.jparsec.GetIndexParser:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.misc.MapperTest.5:map(Ljava.lang.String;I)Ljava.lang.String;
org.codehaus.jparsec.Keywords.CaseInsensitive.2:map(Ljava.lang.String;)Ljava.lang.Object;
org.codehaus.jparsec.Sequence3Parser:toString()Ljava.lang.String;
org.codehaus.jparsec.LazyParser:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.pattern.CharPredicates:notAmong(Ljava.lang.String;)Lorg.codehaus.jparsec.pattern.CharPredicate;
org.codehaus.jparsec.EofParser:toString()Ljava.lang.String;
org.codehaus.jparsec.functors.Maps.6:map(Ljava.lang.Object;)Ljava.lang.Object;
org.codehaus.jparsec.OrParser:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.Scanners:stringCaseInsensitive(Ljava.lang.String;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.RepeatTimesParser:RepeatTimesParser(Lorg.codehaus.jparsec.Parser;II)V
org.codehaus.jparsec.misc.Mapper:asBinary()Lorg.codehaus.jparsec.functors.Binary;
org.codehaus.jparsec.Parser:infixn(Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.Indentation:indent()Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.Parsers:pair(Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.InternalFunctors.4:map(Ljava.lang.Object;Ljava.lang.Object;Ljava.lang.Object;Ljava.lang.Object;)Ljava.lang.Object;
org.codehaus.jparsec.pattern.CharPredicates.9:isChar(C)Z
org.codehaus.jparsec.PeekParser:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.SkipAtLeastParser:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.pattern.Patterns:isChar(Lorg.codehaus.jparsec.pattern.CharPredicate;)Lorg.codehaus.jparsec.pattern.Pattern;
org.codehaus.jparsec.util.IntList:checkIndex(I)V
org.codehaus.jparsec.Parser:step(I)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.util.Checks:checkState(ZLjava.lang.String;[Ljava.lang.Object;)V
org.codehaus.jparsec.Scanners:lineComment(Ljava.lang.String;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.util.Lists:capacity(I)I
org.codehaus.jparsec.EmptyParseError:EmptyParseError(ILjava.lang.String;)V
org.codehaus.jparsec.Parser:parse(Ljava.lang.CharSequence;Ljava.lang.String;)Ljava.lang.Object;
org.codehaus.jparsec.Parsers:expect(Ljava.lang.String;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.SkipAtLeastParser:toString()Ljava.lang.String;
org.codehaus.jparsec.misc.Curry:invoke([Ljava.lang.Object;)Ljava.lang.Object;
org.codehaus.jparsec.FailureParser:FailureParser(Ljava.lang.String;)V
org.codehaus.jparsec.OperatorTable.Operator:compareTo(Lorg.codehaus.jparsec.OperatorTable.Operator;)I
org.codehaus.jparsec.misc.Mapper:postfix(Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.misc.Invokables.ValueInvokable:equals(Ljava.lang.Object;)Z
org.codehaus.jparsec.AnyCharScanner:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.misc.CurryTest.PostfixExpr:PostfixExpr(Lorg.codehaus.jparsec.misc.CurryTest.Expr;Ljava.lang.String;)V
org.codehaus.jparsec.Operators.Suite:Suite(Ljava.lang.String;)V
org.codehaus.jparsec.functors.Maps:toTuple3()Lorg.codehaus.jparsec.functors.Map3;
org.codehaus.jparsec.ParserState:isEof()Z
org.codehaus.jparsec.pattern.Patterns:matchMany(Lorg.codehaus.jparsec.pattern.CharPredicate;Ljava.lang.CharSequence;III)I
org.codehaus.jparsec.Parsers:or(Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.Parsers.4:map(Ljava.lang.Object;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.IfElseParser:IfElseParser(Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.functors.Map;Lorg.codehaus.jparsec.Parser;)V
org.codehaus.jparsec.ParserInternals:repeatAtMost(Lorg.codehaus.jparsec.Parser;ILorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.misc.MapperTest:assertFoo(Ljava.lang.String;Ljava.lang.Object;)V
org.codehaus.jparsec.Sequence2Parser:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.InternalFunctors.3:toString()Ljava.lang.String;
org.codehaus.jparsec.TokenizerMaps.1:map(Ljava.lang.String;)Lorg.codehaus.jparsec.Tokens.ScientificNotation;
org.codehaus.jparsec.Indentation:Indentation(Ljava.lang.Object;Ljava.lang.Object;)V
org.codehaus.jparsec.Parsers:nested(Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.SkipTimesParser:SkipTimesParser(Lorg.codehaus.jparsec.Parser;II)V
org.codehaus.jparsec.Parsers:longest([Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.Parsers:sequence(Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.functors.Map2;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.misc.Curry:findCurryIndex(Ljava.lang.reflect.Constructor;[Ljava.lang.Class;ILjava.lang.Object;)I
org.codehaus.jparsec.pattern.Patterns:peek(Lorg.codehaus.jparsec.pattern.Pattern;)Lorg.codehaus.jparsec.pattern.Pattern;
org.codehaus.jparsec.AnyCharScanner:toString()Ljava.lang.String;
org.codehaus.jparsec.pattern.CharPredicates.7:toString()Ljava.lang.String;
org.codehaus.jparsec.InternalFunctors:tokenWithSameValue(Ljava.lang.Object;)Lorg.codehaus.jparsec.TokenMap;
org.codehaus.jparsec.pattern.CharPredicates.2:isChar(C)Z
org.codehaus.jparsec.pattern.Patterns.15:match(Ljava.lang.CharSequence;II)I
org.codehaus.jparsec.BestParser:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.pattern.CharPredicates.5:toString()Ljava.lang.String;
org.codehaus.jparsec.TokenizerMaps.3:map(Ljava.lang.String;)Ljava.lang.String;
org.codehaus.jparsec.InternalFunctors:lastOfThree()Lorg.codehaus.jparsec.functors.Map3;
org.codehaus.jparsec.Parser:times(II)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.Indentation:token(Ljava.lang.Object;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.TokenizerMaps.3:toString()Ljava.lang.String;
org.codehaus.jparsec.SkipAtLeastParser:SkipAtLeastParser(Lorg.codehaus.jparsec.Parser;I)V
org.codehaus.jparsec.ScannerState:toIndex(I)I
org.codehaus.jparsec.DefaultSourceLocator:locate(I)Lorg.codehaus.jparsec.error.Location;
org.codehaus.jparsec.functors.Maps.6:toString()Ljava.lang.String;
org.codehaus.jparsec.ParserState:characters()Ljava.lang.CharSequence;
org.codehaus.jparsec.misc.Mapper:_(Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.Parsers.6:map(Ljava.util.List;Ljava.lang.Object;)Ljava.lang.Object;
org.codehaus.jparsec.InternalFunctors.1:map(Ljava.lang.Object;Ljava.lang.Object;)Ljava.lang.Object;
org.codehaus.jparsec.util.IntList:get(I)I
org.codehaus.jparsec.Tokens:identifier(Ljava.lang.String;)Lorg.codehaus.jparsec.Tokens.Fragment;
org.codehaus.jparsec.functors.Tuple4:hashCode()I
org.codehaus.jparsec.DelimitedListParser:DelimitedListParser(Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.Parser;Lorg.codehaus.jparsec.ListFactory;)V
org.codehaus.jparsec.ParseContext:ParseContext(Ljava.lang.CharSequence;Ljava.lang.Object;ILjava.lang.String;Lorg.codehaus.jparsec.SourceLocator;)V
org.codehaus.jparsec.functors.Maps:toEnum(Ljava.lang.Class;)Lorg.codehaus.jparsec.functors.Map;
org.codehaus.jparsec.StepParser:toString()Ljava.lang.String;
org.codehaus.jparsec.ListFactories.2:newList()Ljava.util.List;
org.codehaus.jparsec.util.IntList:IntList(I)V
org.codehaus.jparsec.Parsers:array([Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.TokenizerMaps.1:toString()Ljava.lang.String;
org.codehaus.jparsec.ParseContext:errors()Ljava.util.List;
org.codehaus.jparsec.misc.Mapper:infix([Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.pattern.Patterns.3:match(Ljava.lang.CharSequence;II)I
org.codehaus.jparsec.pattern.Pattern:peek()Lorg.codehaus.jparsec.pattern.Pattern;
org.codehaus.jparsec.misc.Mapper.3:map(Ljava.util.List;)Lorg.codehaus.jparsec.functors.Unary;
org.codehaus.jparsec.Scanners:nestableBlockComment(Ljava.lang.String;Ljava.lang.String;Lorg.codehaus.jparsec.pattern.Pattern;)Lorg.codehaus.jparsec.Parser;
