#tests: test_name, ' ', status(PASSED | FAILED | ERROR), ' ', [exception, { trace_mut_index | '(', { alternative_trace_mut_index, ',' }, ')' }]
org.jaxen.test.SAXPathExceptionTest:testMessageIsNonNull()V PASSED
org.jaxen.test.DOM4JNavigatorTest:log(Ljava.lang.String;)V
org.jaxen.expr.DefaultPathExpr:getFilterExpr()Lorg.jaxen.expr.Expr;
org.jaxen.JaxenHandler:endNameStep()V
org.jaxen.test.ConformanceXPathHandler:number(D)V
org.jaxen.saxpath.base.TokenTypes:getTokenText(I)Ljava.lang.String;
org.jaxen.expr.iter.IterableAttributeAxis:iterator(Ljava.lang.Object;Lorg.jaxen.ContextSupport;)Ljava.util.Iterator;
org.jaxen.util.PrecedingAxisIterator:remove()V
org.jaxen.expr.iter.IterableAncestorAxis:iterator(Ljava.lang.Object;Lorg.jaxen.ContextSupport;)Ljava.util.Iterator;
org.jaxen.expr.IdentitySet:IdentitySet()V
org.jaxen.expr.DefaultNameStep:matches(Ljava.lang.Object;Lorg.jaxen.ContextSupport;)Z
org.jaxen.JaxenHandler:pushFrame()V
org.jaxen.BaseXPath:toString()Ljava.lang.String;
org.jaxen.saxpath.base.XPathLexer:getXPath()Ljava.lang.String;
org.jaxen.util.DescendantAxisIterator:next()Ljava.lang.Object;
org.jaxen.function.StringFunction:evaluate(Ljava.lang.Object;Lorg.jaxen.Navigator;)Ljava.lang.String; | STATEMENT | 10206 | stmt -> ;
org.jaxen.function.RoundFunction:RoundFunction()V
org.jaxen.saxpath.base.XPathLexer:consume()V
org.jaxen.JaxenHandler:peekFrame()Ljava.util.LinkedList;
org.jaxen.DefaultNavigator:getAncestorOrSelfAxisIterator(Ljava.lang.Object;)Ljava.util.Iterator;
org.jaxen.jdom.JDOMXPath:JDOMXPath(Ljava.lang.String;)V
org.jaxen.expr.DefaultPathExpr:simplify()Lorg.jaxen.expr.Expr;
org.jaxen.util.FollowingAxisIterator:goUp()Z
org.jaxen.function.LastFunction:LastFunction()V
org.jaxen.util.PrecedingAxisIterator:childrenOrSelf(Ljava.lang.Object;)Ljava.util.ListIterator; | ASSIGN | 6094 | = null
org.jaxen.saxpath.base.Token:setParseText(Ljava.lang.String;)V
org.jaxen.BaseXPath:BaseXPath(Ljava.lang.String;)V
org.jaxen.test.ConformanceXPathHandler:variableReference(Ljava.lang.String;Ljava.lang.String;)V
org.jaxen.expr.DefaultLocationPath:getSteps()Ljava.util.List;
org.jaxen.Context:getNodeSet()Ljava.util.List;
org.jaxen.expr.iter.IterableDescendantOrSelfAxis:IterableDescendantOrSelfAxis(I)V
org.jaxen.xom.DocumentNavigator.IndexIterator:next()Ljava.lang.Object;
org.jaxen.saxpath.base.XPathReader:relationalExpr()V | CONSTANT | 25074 | 1 -> -1
org.jaxen.expr.DefaultNumberExpr:evaluate(Lorg.jaxen.Context;)Ljava.lang.Object;
org.jaxen.saxpath.base.XPathLexer:identifier()Lorg.jaxen.saxpath.base.Token;
org.jaxen.expr.DefaultPlusExpr:DefaultPlusExpr(Lorg.jaxen.expr.Expr;Lorg.jaxen.expr.Expr;)V
org.jaxen.DefaultNavigator:getAncestorAxisIterator(Ljava.lang.Object;)Ljava.util.Iterator;
org.jaxen.xom.DocumentNavigator.IndexIterator:IndexIterator(Ljava.lang.Object;II)V
org.jaxen.util.PrecedingSiblingAxisIterator:remove()V
org.jaxen.test.ConformanceXPathHandler:startFilterExpr()V
org.jaxen.expr.PredicateSet:simplify()V
org.jaxen.JaxenHandler:startOrExpr()V
org.jaxen.saxpath.Axis:lookup(Ljava.lang.String;)I
org.jaxen.expr.DefaultPredicate:setExpr(Lorg.jaxen.expr.Expr;)V
org.jaxen.test.ConformanceXPathHandler:startAbsoluteLocationPath()V
org.jaxen.expr.iter.IterableAttributeAxis:IterableAttributeAxis(I)V
org.jaxen.test.DOMNavigatorTest:log(Ljava.lang.String;)V
org.jaxen.javabean.JavaBeanXPath:JavaBeanXPath(Ljava.lang.String;)V
org.jaxen.saxpath.base.XPathReader:steps()V
org.jaxen.saxpath.base.XPathReader:locationPath(Z)V
org.jaxen.saxpath.base.XPathReader:predicateExpr()V
org.jaxen.expr.DefaultFilterExpr:getExpr()Lorg.jaxen.expr.Expr;
org.jaxen.saxpath.SAXPathException:printStackTrace(Ljava.io.PrintStream;)V
org.jaxen.JaxenHandler:getXPathExpr()Lorg.jaxen.expr.XPathExpr;
org.jaxen.saxpath.base.XPathLexer:identifierOrOperatorName()Lorg.jaxen.saxpath.base.Token;
org.jaxen.JaxenHandler:startAdditiveExpr()V
org.jaxen.expr.DefaultFilterExpr:DefaultFilterExpr(Lorg.jaxen.expr.Expr;Lorg.jaxen.expr.PredicateSet;)V
org.jaxen.JaxenHandler:startAbsoluteLocationPath()V
org.jaxen.dom.DocumentNavigator.NodeIterator:NodeIterator(Lorg.jaxen.dom.DocumentNavigator;Lorg.w3c.dom.Node;)V
org.jaxen.util.DescendantAxisIterator:remove()V
org.jaxen.dom.DocumentNavigator.3:getNextNode(Lorg.w3c.dom.Node;)Lorg.w3c.dom.Node;
org.jaxen.BaseXPath:getRootExpr()Lorg.jaxen.expr.Expr;
org.jaxen.JaxenHandler:endPathExpr()V
org.jaxen.JaxenRuntimeException:JaxenRuntimeException(Ljava.lang.Throwable;)V
org.jaxen.saxpath.base.XPathReader:expr()V
org.jaxen.expr.DefaultXPathFactory:getIterableAxis(I)Lorg.jaxen.expr.iter.IterableAxis;
org.jaxen.saxpath.base.Verifier:isXMLExtender(C)Z
org.jaxen.JaxenHandler:getXPathFactory()Lorg.jaxen.expr.XPathFactory;
org.jaxen.saxpath.base.XPathReader:match(I)Lorg.jaxen.saxpath.base.Token;
org.jaxen.saxpath.base.XPathReader:pathExpr()V
org.jaxen.expr.DefaultXPathFactory:createPathExpr(Lorg.jaxen.expr.FilterExpr;Lorg.jaxen.expr.LocationPath;)Lorg.jaxen.expr.PathExpr;
org.jaxen.function.LocalNameFunction:LocalNameFunction()V
org.jaxen.jdom.DocumentNavigator:getChildAxisIterator(Ljava.lang.Object;)Ljava.util.Iterator;
org.jaxen.test.XOMNavigatorTest:getNavigator()Lorg.jaxen.Navigator;
org.jaxen.expr.DefaultStep:getIterableAxis()Lorg.jaxen.expr.iter.IterableAxis;
org.jaxen.dom.DocumentNavigator:isAttribute(Ljava.lang.Object;)Z
org.jaxen.saxpath.base.XPathReader:predicates()V
org.jaxen.xom.DocumentNavigator:isComment(Ljava.lang.Object;)Z
org.jaxen.expr.iter.IterablePrecedingAxis:iterator(Ljava.lang.Object;Lorg.jaxen.ContextSupport;)Ljava.util.Iterator;
org.jaxen.JaxenHandler:endAndExpr(Z)V
org.jaxen.test.PrecedingAxisIteratorTest:pass()V
org.jaxen.expr.DefaultLocationPath:isReverseAxis(Lorg.jaxen.expr.Step;)Z | OPERATOR | 5038 | == -> >=
org.jaxen.expr.iter.IterableAncestorOrSelfAxis:iterator(Ljava.lang.Object;Lorg.jaxen.ContextSupport;)Ljava.util.Iterator;
org.jaxen.saxpath.base.XPathReader:unionExpr()V
org.jaxen.dom.DocumentNavigator:getNamespacePrefix(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.dom.DocumentNavigator:getChildAxisIterator(Ljava.lang.Object;)Ljava.util.Iterator;
org.jaxen.test.ConformanceXPathHandler:endOrExpr(Z)V
org.jaxen.saxpath.base.XPathReader:throwInvalidAxis(Ljava.lang.String;)V
org.jaxen.jdom.DocumentNavigator:isElement(Ljava.lang.Object;)Z
org.jaxen.expr.DefaultAbsoluteLocationPath:DefaultAbsoluteLocationPath()V
org.jaxen.xom.DocumentNavigator:getDocument(Ljava.lang.String;)Ljava.lang.Object;
org.jaxen.saxpath.base.Verifier:isXMLLetter(C)Z | OPERATOR | 9577 | <= -> >=
org.jaxen.test.ConformanceXPathHandler:startAllNodeStep(I)V
org.jaxen.dom.DocumentNavigator:getNamespaceStringValue(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.expr.DefaultStep:simplify()V
org.jaxen.function.SumFunction:SumFunction()V
org.jaxen.util.FollowingAxisIterator:goForward()Z
org.jaxen.dom.DocumentNavigator:getElementName(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.JaxenHandler:startXPath()V
org.jaxen.expr.iter.IterableAncestorOrSelfAxis:IterableAncestorOrSelfAxis(I)V
org.jaxen.dom.DocumentNavigator:getProcessingInstructionData(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.JaxenHandler:endAbsoluteLocationPath()V
org.jaxen.saxpath.base.Verifier:isXMLNCNameCharacter(C)Z
org.jaxen.SimpleNamespaceContext:SimpleNamespaceContext(Ljava.util.Map;)V
org.jaxen.saxpath.base.XPathLexer:literal()Lorg.jaxen.saxpath.base.Token;
org.jaxen.expr.NodeComparator:compare(Ljava.lang.Object;Ljava.lang.Object;)I | OPERATOR | 2505 | == -> !=
org.jaxen.dom.DocumentNavigator:getProcessingInstructionTarget(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.expr.iter.IterableSelfAxis:IterableSelfAxis(I)V
org.jaxen.saxpath.base.XPathLexer:whitespace()Lorg.jaxen.saxpath.base.Token; | RETURN | 14829 | return null
org.jaxen.JaxenHandler:startAndExpr()V
org.jaxen.saxpath.base.XPathReader:LT(I)Lorg.jaxen.saxpath.base.Token;
org.jaxen.saxpath.base.XPathReader:axisSpecifier()I
org.jaxen.JaxenHandler:pop()Ljava.lang.Object;
org.jaxen.expr.DefaultStep:axisIterator(Ljava.lang.Object;Lorg.jaxen.ContextSupport;)Ljava.util.Iterator;
org.jaxen.Context:duplicate()Lorg.jaxen.Context;
org.jaxen.XPathFunctionContext:registerXSLTFunctions()V
org.jaxen.function.LangFunction:LangFunction()V
org.jaxen.test.DOM4JNavigatorTest:log(ZLjava.lang.String;)V
org.jaxen.dom.DocumentNavigator:DocumentNavigator()V
org.jaxen.saxpath.base.XPathLexer:doubleColon()Lorg.jaxen.saxpath.base.Token;
org.jaxen.Context:setSize(I)V
org.jaxen.JaxenException:JaxenException(Ljava.lang.String;)V
org.jaxen.saxpath.base.XPathReader:absoluteLocationPath()V
org.jaxen.jdom.DocumentNavigator:getDocumentNode(Ljava.lang.Object;)Ljava.lang.Object;
org.jaxen.saxpath.base.XPathLexer:at()Lorg.jaxen.saxpath.base.Token;
org.jaxen.saxpath.base.XPathReader:unaryExpr()V
org.jaxen.expr.DefaultXPathFactory:createPredicate(Lorg.jaxen.expr.Expr;)Lorg.jaxen.expr.Predicate;
org.jaxen.Context:getNavigator()Lorg.jaxen.Navigator;
org.jaxen.dom.DocumentNavigator:isComment(Ljava.lang.Object;)Z
org.jaxen.Context:getContextSupport()Lorg.jaxen.ContextSupport;
org.jaxen.expr.DefaultXPathExpr:asList(Lorg.jaxen.Context;)Ljava.util.List;
org.jaxen.saxpath.base.XPathReader:filterExpr()V
org.jaxen.expr.DefaultXPathFactory:createPredicateSet()Lorg.jaxen.expr.PredicateSet;
org.jaxen.jdom.DocumentNavigator:isComment(Ljava.lang.Object;)Z
org.jaxen.saxpath.base.XPathReader:equalityExpr()V
org.jaxen.test.PrecedingSiblingAxisIteratorTest:pass()V
org.jaxen.dom.DocumentNavigator:getNamespaceAxisIterator(Ljava.lang.Object;)Ljava.util.Iterator; | ASSIGN | 13057 | = null
org.jaxen.function.NumberFunction:isNaN(D)Z
org.jaxen.xom.DocumentNavigator:isNamespace(Ljava.lang.Object;)Z
org.jaxen.ContextSupport:setFunctionContext(Lorg.jaxen.FunctionContext;)V
org.jaxen.javabean.DocumentNavigator:getInstance()Lorg.jaxen.Navigator;
org.jaxen.dom.DocumentNavigator:isProcessingInstruction(Ljava.lang.Object;)Z
org.jaxen.function.TranslateFunction:TranslateFunction()V
org.jaxen.DefaultNavigator:getNodeType(Ljava.lang.Object;)S
org.jaxen.ContextSupport:setNamespaceContext(Lorg.jaxen.NamespaceContext;)V
org.jaxen.expr.DefaultLiteralExpr:getLiteral()Ljava.lang.String;
org.jaxen.function.NamespaceUriFunction:NamespaceUriFunction()V
org.jaxen.saxpath.XPathSyntaxException:toString()Ljava.lang.String;
org.jaxen.BaseXPath:selectNodesForContext(Lorg.jaxen.Context;)Ljava.util.List;
org.jaxen.jdom.DocumentNavigator:isAttribute(Ljava.lang.Object;)Z
org.jaxen.SimpleFunctionContext:registerFunction(Ljava.lang.String;Ljava.lang.String;Lorg.jaxen.Function;)V
org.jaxen.dom4j.DocumentNavigator:getNamespaceAxisIterator(Ljava.lang.Object;)Ljava.util.Iterator; | ASSIGN | 10235 | = null
org.jaxen.saxpath.helpers.XPathReaderFactory:createReader()Lorg.jaxen.saxpath.XPathReader;
org.jaxen.expr.DefaultExpr:simplify()Lorg.jaxen.expr.Expr;
org.jaxen.function.CountFunction:CountFunction()V
org.jaxen.jdom.DocumentNavigator:getInstance()Lorg.jaxen.Navigator;
org.jaxen.BaseXPath:BaseXPath(Ljava.lang.String;Lorg.jaxen.Navigator;)V
org.jaxen.SimpleFunctionContext:SimpleFunctionContext()V
org.jaxen.dom.DocumentNavigator:getParentAxisIterator(Ljava.lang.Object;)Ljava.util.Iterator;
org.jaxen.test.ConformanceXPathHandler:endAllNodeStep()V
org.jaxen.Context:getPosition()I
org.jaxen.saxpath.base.Token:Token(ILjava.lang.String;II)V
org.jaxen.test.DOMNavigatorTest:log(ZLjava.lang.String;)V
org.jaxen.util.PrecedingSiblingAxisIterator:init()V
org.jaxen.JaxenRuntimeException:JaxenRuntimeException(Ljava.lang.String;)V
org.jaxen.jdom.DocumentNavigator:getNamespaceAxisIterator(Ljava.lang.Object;)Ljava.util.Iterator;
org.jaxen.test.ConformanceXPathHandler:startRelativeLocationPath()V
org.jaxen.dom4j.DocumentNavigator:getSAXReader()Lorg.dom4j.io.SAXReader;
org.jaxen.BaseXPath:createVariableContext()Lorg.jaxen.VariableContext;
org.jaxen.saxpath.base.XPathReader:relativeLocationPath()V
org.jaxen.dom.DOMXPath:DOMXPath(Ljava.lang.String;)V
org.jaxen.XPathSyntaxException:getXPath()Ljava.lang.String;
org.jaxen.function.IdFunction:IdFunction()V
org.jaxen.expr.PredicateSet:getPredicates()Ljava.util.List;
org.jaxen.dom.DocumentNavigator.AttributeIterator:hasNext()Z
org.jaxen.dom.DocumentNavigator:isElement(Ljava.lang.Object;)Z
org.jaxen.JaxenHandler:setXPathFactory(Lorg.jaxen.expr.XPathFactory;)V
org.jaxen.XPathSyntaxException:getPositionMarker()Ljava.lang.String;
org.jaxen.test.XOMNavigatorTest:log(ZLjava.lang.String;)V
org.jaxen.expr.PredicateSet:applyPredicate(Lorg.jaxen.expr.Predicate;Ljava.util.List;Lorg.jaxen.ContextSupport;)Ljava.util.List; | CONDITION | 9914 | if (x) -> if (!x)
org.jaxen.dom4j.DocumentNavigator:getChildAxisIterator(Ljava.lang.Object;)Ljava.util.Iterator;
org.jaxen.JaxenHandler:addSteps(Lorg.jaxen.expr.LocationPath;Ljava.util.Iterator;)V
org.jaxen.saxpath.base.XPathReader:setXPathHandler(Lorg.jaxen.saxpath.XPathHandler;)V
org.jaxen.SimpleVariableContext:setVariableValue(Ljava.lang.String;Ljava.lang.Object;)V
org.jaxen.dom.DocumentNavigator:getAttributeAxisIterator(Ljava.lang.Object;)Ljava.util.Iterator;
org.jaxen.expr.IdentitySet:add(Ljava.lang.Object;)V
org.jaxen.expr.iter.IterableNamespaceAxis:IterableNamespaceAxis(I)V
org.jaxen.saxpath.base.XPathReader:orExpr()V
org.jaxen.util.PrecedingSiblingAxisIterator:next()Ljava.lang.Object;
org.jaxen.BaseXPath:getContextSupport()Lorg.jaxen.ContextSupport;
org.jaxen.function.TrueFunction:TrueFunction()V
org.jaxen.QualifiedName:QualifiedName(Ljava.lang.String;Ljava.lang.String;)V
org.jaxen.dom.DocumentNavigator:getAttributeNamespaceUri(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.expr.iter.IterableParentAxis:IterableParentAxis(I)V
org.jaxen.expr.PredicateSet:PredicateSet()V
org.jaxen.JaxenRuntimeException:getCause()Ljava.lang.Throwable;
org.jaxen.expr.iter.IterableAxis:namedAccessIterator(Ljava.lang.Object;Lorg.jaxen.ContextSupport;Ljava.lang.String;Ljava.lang.String;Ljava.lang.String;)Ljava.util.Iterator;
org.jaxen.saxpath.base.XPathReader:getXPathHandler()Lorg.jaxen.saxpath.XPathHandler;
org.jaxen.util.SingletonList:size()I
org.jaxen.JaxenHandler:endStep()V
org.jaxen.SimpleVariableContext:SimpleVariableContext()V
org.jaxen.XPathFunctionContext:XPathFunctionContext(Z)V
org.jaxen.saxpath.base.XPathLexer:colon()Lorg.jaxen.saxpath.base.Token;
org.jaxen.test.JDOMNavigatorTest:log(ZLjava.lang.String;)V
org.jaxen.util.FollowingAxisIterator:hasNext()Z
org.jaxen.jdom.DocumentNavigator:getDocument(Ljava.lang.String;)Ljava.lang.Object;
org.jaxen.JaxenHandler:getXPathExpr(Z)Lorg.jaxen.expr.XPathExpr;
org.jaxen.dom.DocumentNavigator.NodeIterator:hasNext()Z
org.jaxen.function.SubstringAfterFunction:SubstringAfterFunction()V
org.jaxen.expr.DefaultXPathFactory:createAbsoluteLocationPath()Lorg.jaxen.expr.LocationPath;
org.jaxen.test.ConformanceXPathHandler:startPathExpr()V
org.jaxen.XPathFunctionContext:getInstance()Lorg.jaxen.FunctionContext;
org.jaxen.ContextSupport:setVariableContext(Lorg.jaxen.VariableContext;)V
org.jaxen.xom.DocumentNavigator:isAttribute(Ljava.lang.Object;)Z
org.jaxen.expr.DefaultAllNodeStep:matches(Ljava.lang.Object;Lorg.jaxen.ContextSupport;)Z
org.jaxen.dom.DocumentNavigator.AttributeIterator:AttributeIterator(Lorg.w3c.dom.Node;)V
org.jaxen.expr.DefaultLocationPath:addStep(Lorg.jaxen.expr.Step;)V
org.jaxen.dom.DocumentNavigator:getAttributeName(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.expr.IdentitySet.IdentityWrapper:IdentityWrapper(Ljava.lang.Object;)V

#matrix (1 line per test, in order of tests): { mut_index, ' ', mut_call_count, ' ' }
126 1 
111 1 7 1 83 1 
441 1 175 1 
94 1 59 1 386 1 186 1 95 2 126 1 368 3 164 1 387 17 346 1 187 2 111 1 127 1 326 1 347 1 211 1 402 1 165 1 389 2 128 3 244 1 257 1 245 1 311 1 144 1 290 5 246 3 146 1 438 2 47 17 114 1 474 6 302 2 131 2 248 1 303 1 193 1 458 1 459 2 103 1 331 2 135 1 375 1 411 1 21 2 318 1 218 1 230 2 231 2 68 1 23 1 379 1 429 1 24 1 356 1 25 1 93 1 360 1 294 1 446 1 447 1 9 1 137 1 203 1 183 1 54 1 138 1 339 1 26 1 288 3 267 1 464 1 395 1 295 7 309 1 206 4 341 1 207 1 74 1 56 1 237 2 433 1 253 1 57 1 325 1 141 15 222 1 344 3 
94 1 59 1 386 1 186 1 95 2 126 1 368 3 164 1 387 17 346 1 187 2 111 1 127 1 326 1 347 1 211 1 402 1 165 1 389 2 128 3 244 1 257 1 245 1 311 1 144 1 290 5 246 3 146 1 438 2 47 17 114 1 474 6 302 2 131 2 248 1 303 1 193 1 458 1 459 2 103 1 331 2 135 1 375 1 411 1 21 2 318 1 218 1 230 2 231 2 68 1 23 1 379 1 429 1 24 1 356 1 25 1 93 1 294 1 360 1 446 1 447 1 9 1 137 1 203 1 183 1 54 1 138 1 339 1 26 1 288 3 267 1 464 1 295 7 309 1 206 4 341 1 207 1 74 1 56 1 237 2 433 1 253 1 57 1 325 1 141 15 222 1 344 3 
94 1 59 1 386 1 186 1 95 2 126 1 368 3 164 1 387 17 346 1 187 2 111 1 127 1 326 1 347 1 211 1 402 1 165 1 389 2 128 3 244 1 257 1 245 1 311 1 144 1 290 5 246 3 146 1 438 2 47 17 114 1 474 6 302 2 131 2 248 1 303 1 193 1 458 1 459 2 103 1 331 2 135 1 375 1 411 1 21 2 318 1 218 1 230 2 231 2 68 1 23 1 379 1 429 1 24 1 356 1 25 1 93 1 294 1 360 1 446 1 447 1 9 1 137 1 203 1 183 1 54 1 138 1 339 1 26 1 288 3 267 1 464 1 295 7 309 1 206 4 341 1 207 1 74 1 56 1 237 2 433 1 253 1 57 1 325 1 141 15 222 1 344 3 
94 1 59 1 386 1 186 1 95 2 126 1 368 3 164 1 387 17 346 1 187 2 111 1 127 1 326 1 347 1 211 1 402 1 165 1 389 2 128 3 244 1 257 1 245 1 311 1 144 1 290 5 246 3 146 1 438 2 47 17 114 1 474 6 302 2 131 2 248 1 303 1 193 1 458 1 459 2 103 1 331 2 135 1 375 1 411 1 21 2 318 1 218 1 230 2 231 2 68 1 23 1 379 1 429 1 24 1 356 1 25 1 93 1 294 1 360 1 446 1 447 1 9 1 137 1 203 1 183 1 54 1 138 1 339 1 26 1 288 3 267 1 464 1 295 7 309 1 206 4 341 1 207 1 74 1 56 1 237 2 433 1 253 1 57 1 325 1 141 15 222 1 344 3 
94 1 59 1 386 1 186 1 95 2 126 1 368 3 164 1 387 17 346 1 187 2 111 1 127 1 326 1 347 1 211 1 402 1 165 1 389 2 128 3 244 1 257 1 245 1 311 1 144 1 290 5 246 3 146 1 438 2 47 17 114 1 474 6 302 2 131 2 248 1 303 1 193 1 458 1 459 2 103 1 331 2 135 1 375 1 411 1 21 2 318 1 218 1 230 2 231 2 68 1 23 1 379 1 429 1 24 1 356 1 25 1 93 1 294 1 360 1 446 1 447 1 9 1 137 1 203 1 183 1 54 1 138 1 339 1 26 1 288 3 267 1 464 1 295 7 309 1 206 4 341 1 207 1 74 1 56 1 237 2 433 1 253 1 57 1 325 1 141 15 222 1 344 3 
94 1 59 1 386 1 186 1 95 2 126 1 368 3 164 1 387 17 346 1 187 2 111 1 127 1 326 1 347 1 211 1 402 1 165 1 389 2 128 3 244 1 257 1 245 1 311 1 144 1 290 5 246 3 146 1 438 2 47 17 114 1 474 6 302 2 131 2 248 1 303 1 193 1 458 1 459 2 103 1 331 2 135 1 375 1 411 1 21 2 318 1 218 1 230 2 231 2 68 1 23 1 379 1 429 1 24 1 356 1 25 1 93 1 294 1 360 1 446 1 447 1 9 1 137 1 203 1 183 1 54 1 138 1 339 1 26 1 288 3 267 1 464 1 295 7 309 1 206 4 341 1 207 1 74 1 56 1 237 2 433 1 253 1 57 1 325 1 141 15 222 1 344 3 
94 1 59 1 386 1 186 1 95 2 126 1 368 3 164 1 387 17 346 1 187 2 111 1 127 1 326 1 347 1 211 1 402 1 165 1 389 2 128 3 244 1 257 1 245 1 311 1 144 1 290 5 246 3 146 1 438 2 47 17 114 1 474 6 302 2 131 2 248 1 303 1 193 1 458 1 459 2 103 1 331 2 135 1 375 1 411 1 21 2 318 1 218 1 230 2 231 2 68 1 23 1 379 1 429 1 24 1 356 1 25 1 93 1 294 1 360 1 446 1 447 1 9 1 137 1 203 1 183 1 54 1 138 1 339 1 26 1 288 3 267 1 464 1 295 7 309 1 206 4 341 1 207 1 74 1 56 1 237 2 433 1 253 1 57 1 325 1 141 15 222 1 344 3 
94 1 59 1 386 1 186 1 95 2 126 1 368 3 164 1 387 17 346 1 187 2 111 1 127 1 326 1 347 1 211 1 402 1 165 1 389 2 128 3 244 1 257 1 245 1 311 1 144 1 290 5 246 3 146 1 438 2 47 17 114 1 474 6 302 2 131 2 248 1 303 1 193 1 458 1 459 2 103 1 331 2 135 1 375 1 411 1 21 2 318 1 218 1 230 2 231 2 68 1 23 1 379 1 429 1 24 1 356 1 25 1 93 1 294 1 360 1 446 1 447 1 9 1 137 1 203 1 183 1 54 1 138 1 339 1 26 1 288 3 267 1 464 1 295 7 309 1 206 4 341 1 207 1 74 1 56 1 237 2 433 1 253 1 57 1 325 1 141 15 222 1 344 3 
94 1 59 1 386 1 186 1 95 2 126 1 368 3 164 1 387 17 346 1 187 2 111 1 127 1 326 1 347 1 211 1 402 1 165 1 389 2 128 3 244 1 257 1 245 1 311 1 144 1 290 5 246 3 146 1 438 2 47 17 114 1 474 6 302 2 131 2 248 1 303 1 193 1 458 1 459 2 103 1 331 2 135 1 375 1 411 1 21 2 318 1 218 1 230 2 231 2 68 1 23 1 379 1 429 1 24 1 356 1 25 1 93 1 294 1 360 1 446 1 447 1 9 1 137 1 203 1 183 1 54 1 138 1 339 1 26 1 288 3 267 1 464 1 295 7 309 1 206 4 341 1 207 1 74 1 56 1 237 2 433 1 253 1 57 1 325 1 141 15 222 1 344 3 
94 1 59 1 386 1 186 1 95 2 126 1 368 3 164 1 387 17 346 1 187 2 111 1 127 1 326 1 347 1 211 1 402 1 165 1 389 2 128 3 244 1 257 1 245 1 311 1 144 1 290 5 246 3 146 1 438 2 47 17 114 1 474 6 302 2 131 2 248 1 303 1 193 1 458 1 459 2 103 1 331 2 135 1 375 1 411 1 21 2 318 1 218 1 230 2 231 2 68 1 23 1 379 1 429 1 24 1 356 1 25 1 93 1 294 1 360 1 446 1 447 1 9 1 137 1 203 1 183 1 54 1 138 1 339 1 26 1 288 3 267 1 464 1 295 7 309 1 206 4 341 1 207 1 74 1 56 1 237 2 433 1 253 1 57 1 325 1 141 15 222 1 344 3 
94 1 59 1 386 1 186 1 95 2 126 1 368 3 164 1 387 17 346 1 187 2 111 1 127 1 326 1 347 1 211 1 402 1 165 1 389 2 128 3 244 1 257 1 245 1 311 1 144 1 290 5 246 3 146 1 438 2 47 17 114 1 474 6 302 2 131 2 248 1 303 1 193 1 458 1 459 2 103 1 331 2 135 1 375 1 411 1 21 2 318 1 218 1 230 2 231 2 68 1 23 1 379 1 429 1 24 1 356 1 25 1 93 1 294 1 360 1 446 1 447 1 9 1 137 1 203 1 183 1 54 1 138 1 339 1 26 1 288 3 267 1 464 1 295 7 309 1 206 4 341 1 207 1 74 1 56 1 237 2 433 1 253 1 57 1 325 1 141 15 222 1 344 3 
94 1 59 1 386 1 186 1 95 2 126 1 368 3 164 1 387 17 346 1 187 2 111 1 127 1 326 1 347 1 211 1 402 1 165 1 389 2 128 3 244 1 257 1 245 1 311 1 144 1 290 5 246 3 146 1 438 2 47 17 114 1 474 6 302 2 131 2 248 1 303 1 193 1 458 1 459 2 103 1 331 2 135 1 375 1 411 1 21 2 318 1 218 1 230 2 231 2 68 1 23 1 379 1 429 1 24 1 356 1 25 1 93 1 294 1 360 1 446 1 447 1 9 1 137 1 203 1 183 1 54 1 138 1 339 1 26 1 288 3 267 1 464 1 295 7 309 1 206 4 341 1 207 1 74 1 56 1 237 2 433 1 253 1 57 1 325 1 141 15 222 1 344 3 
94 1 59 1 386 1 186 1 95 2 126 1 368 3 164 1 387 17 346 1 187 2 111 1 127 1 326 1 347 1 211 1 402 1 165 1 389 2 128 3 244 1 257 1 245 1 311 1 144 1 290 5 246 3 146 1 438 2 47 17 114 1 474 6 302 2 131 2 248 1 303 1 193 1 458 1 459 2 103 1 331 2 135 1 375 1 411 1 21 2 318 1 218 1 230 2 231 2 68 1 23 1 379 1 429 1 24 1 356 1 25 1 93 1 294 1 360 1 446 1 447 1 9 1 137 1 203 1 183 1 54 1 138 1 339 1 26 1 288 3 267 1 464 1 295 7 309 1 206 4 341 1 207 1 74 1 56 1 237 2 433 1 253 1 57 1 325 1 141 15 222 1 344 3 
