#tests: test_name, ' ', status(PASSED | FAILED | ERROR), ' ', [exception, { trace_mut_index | '(', { alternative_trace_mut_index, ',' }, ')' }]
org.jaxen.test.SAXPathExceptionTest:testMessageIsNonNull()V PASSED
org.jaxen.test.XOMNavigatorTest:testid54197()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testid54522()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testid54570()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testid54534()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testid54614()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testid54932()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testid54168()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testid54853()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testid54266()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 112 353 268 141 147 395 130 373 200 159 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testid54467()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testid54298()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testid54249()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 112 353 268 141 147 395 130 373 200 159 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testid54219()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testid54180()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testNormalizeSpaceFunction()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testDocumentFunction1()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testCountFunction()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testNamespacesAgain()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testDocumentFunctionActual()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testTranslateFunction()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testStringExtensionFunctions()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 112 353 268 141 147 395 130 373 200 159 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testSubstringFunction()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testAxisNodeOrdering()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testAbsoluteLocationPaths()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testCountFunctionMore()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 112 353 268 141 147 395 130 373 200 159 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testNamespaceNodesHaveParent()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testNamespaceNodeCounts()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testPrefixDoesntMatter()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testTextNodes()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testNamespaceNodeCounts1()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testNamespaceResolution()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testNoNamespace()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testNamespaces()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testNamespaceNodeAsContext()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testJaxen3dupe()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testForParserErrors()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testUnderscoresInNames()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testStringFunction2()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testGetNodeType()V ERROR java.util.NoSuchElementException 448 
org.jaxen.test.XOMNavigatorTest:testNodesetEqualsNumber()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testStringFunction1()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testStringFunction3()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testNodesetEqualsString()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testAttributeParent()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testVariableLookup()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testFloatingPointArithmetic()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testIntegerArithmetic()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testAttributeAsContext()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testPrecedingSiblingAxis()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testPositioning()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMNavigatorTest:testNodeTypes()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMXPathTest:testConstruction()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XOMXPathTest:testSelection()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.JavaBeanNavigatorTest:testSomething()V ERROR org.jaxen.XPathSyntaxException 
org.jaxen.test.PatternHandlerTest:testValidPaths()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 253 
org.jaxen.test.XPathReaderTest:testBogusPaths()V FAILED junit.framework.ComparisonFailure 
org.jaxen.test.XPathReaderTest:testAndImmediatelyFollowedByRelativeLocationPath()V ERROR org.jaxen.XPathSyntaxException 
org.jaxen.test.XPathReaderTest:testPaths()V ERROR class org.jaxen.saxpath.XPathSyntaxException 35 423 353 268 141 147 395 130 373 200 159 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XPathReaderTest:testLocationPathStartsWithVariable()V PASSED
org.jaxen.test.XPathReaderTest:testLocationPathStartsWithParentheses()V PASSED
org.jaxen.test.XPathReaderTest:testValidAxis()V ERROR class org.jaxen.saxpath.XPathSyntaxException 35 372 
org.jaxen.test.XPathReaderTest:testStringOrString()V PASSED
org.jaxen.test.XPathReaderTest:testUnionofNodesAndNonNodes()V FAILED junit.framework.ComparisonFailure 
org.jaxen.test.XPathReaderTest:testChildrenOfNumber()V PASSED
org.jaxen.test.XPathReaderTest:testNoSpaceAfterMod()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XPathReaderTest:testChildIsNumber()V PASSED
org.jaxen.test.XPathReaderTest:testNumberOrNumber()V PASSED
org.jaxen.test.XPathReaderTest:testInvalidAxis()V PASSED
org.jaxen.test.XPathReaderTest:testNoSpaceAfterOr()V ERROR org.jaxen.XPathSyntaxException 
org.jaxen.test.XPathReaderTest:testStringOrNumber()V PASSED
org.jaxen.test.XPathReaderTest:testNoSpaceAfterPlus()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XPathReaderTest:testNoSpaceAfterAnd()V ERROR org.jaxen.XPathSyntaxException 
org.jaxen.test.XPathReaderTest:testNoSpaceAfterDiv()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.XPathReaderFactoryTest:testDefault()V PASSED
org.jaxen.test.XPathReaderFactoryTest:testNonExistantByProperty()V PASSED
org.jaxen.test.XPathReaderFactoryTest:testValidExplicit()V PASSED
org.jaxen.test.XPathReaderFactoryTest:testNonExistantExplicit()V PASSED
org.jaxen.test.XPathReaderFactoryTest:testInvalidExplicit()V PASSED
org.jaxen.test.XPathReaderFactoryTest:testInvalidByProperty()V PASSED
org.jaxen.test.XPathReaderFactoryTest:testValidByProperty()V PASSED
org.jaxen.test.DefaultXPathExprTest:testJAXEN40()V PASSED
org.jaxen.test.DefaultXPathExprTest:testJAXEN160GetText()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.DefaultXPathExprTest:testJAXEN160ToString()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.DefaultNamestepTest:testIdentitySetUsageInDefaultNameStep()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.ModTest:testModofNonIntegers()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.EqualsTest:testOlander()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 112 353 268 141 147 395 130 373 200 159 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.EqualsTest:testEqualityAgainstNonExistentNodes()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 112 353 268 141 147 395 130 373 200 159 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.LiteralExprTest:testJaxen177()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 112 353 268 141 147 395 130 373 200 159 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.LiteralExprTest:testStringLiteralContainsSingleQuote()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.LiteralExprTest:testStringLiteralContainsDoubleQuote()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.BinaryExprTest:testBooleanPrecedence()V ERROR org.jaxen.XPathSyntaxException 
org.jaxen.test.ProcessingInstructionNodeTest:testGetText()V ERROR java.util.NoSuchElementException 283 69 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.ProcessingInstructionNodeTest:testGetTextWithPredicate()V ERROR java.lang.ClassCastException 424 203 176 159 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.ProcessingInstructionNodeTest:testGetTextWithName()V ERROR java.lang.ClassCastException 424 203 176 159 61 103 110 438 19 422 177 402 213 372 
org.jaxen.test.SingletonListTest:testIndexOutOfBoundsException()V PASSED
org.jaxen.test.SingleObjectIteratorTest:testRemove()V PASSED
org.jaxen.test.SingleObjectIteratorTest:testNoInfiniteLoops()V PASSED
org.jaxen.test.AncestorOrSelfAxisIteratorTest:testRemove()V PASSED
org.jaxen.test.AncestorOrSelfAxisIteratorTest:testNoInfiniteLoops()V PASSED
org.jaxen.test.DescendantAxisIteratorTest:testRemove()V PASSED
org.jaxen.test.DescendantAxisIteratorTest:testNoInfiniteLoops()V ERROR java.util.NoSuchElementException 448 
org.jaxen.test.FollowingAxisIteratorTest:testRemove()V PASSED
org.jaxen.test.FollowingAxisIteratorTest:testNoInfiniteLoops()V PASSED
org.jaxen.test.FollowingSiblingAxisIteratorTest:testRemove()V PASSED
org.jaxen.test.FollowingSiblingAxisIteratorTest:testNoInfiniteLoops()V PASSED
org.jaxen.test.PrecedingAxisIteratorTest:testRemove()V PASSED
org.jaxen.test.PrecedingAxisIteratorTest:testNoInfiniteLoops()V PASSED
org.jaxen.test.PrecedingSiblingAxisIteratorTest:testRemove()V PASSED
org.jaxen.test.PrecedingSiblingAxisIteratorTest:testNoInfiniteLoops()V PASSED

#uuts: uut_name, [ '|', mutator_class, '|', change_position_in_file_buffer, '|', change ]
org.jaxen.test.PrecedingSiblingAxisIteratorTest:pass()V
org.jaxen.test.ConformanceXPathHandler:endPredicate()V
org.jaxen.expr.DefaultNumberExpr:getText()Ljava.lang.String;
org.jaxen.dom.DocumentNavigator:isText(Ljava.lang.Object;)Z
org.jaxen.dom.DocumentNavigator.NodeIterator:NodeIterator(Lorg.jaxen.dom.DocumentNavigator;Lorg.w3c.dom.Node;)V
org.jaxen.util.FollowingAxisIterator:hasNext()Z
org.jaxen.expr.DefaultPathExpr:DefaultPathExpr(Lorg.jaxen.expr.Expr;Lorg.jaxen.expr.LocationPath;)V
org.jaxen.SimpleNamespaceContext:SimpleNamespaceContext(Ljava.util.Map;)V
org.jaxen.function.IdFunction:IdFunction()V
org.jaxen.expr.DefaultNameStep:matchesNamespaceURIs(Ljava.lang.String;Ljava.lang.String;)Z
org.jaxen.saxpath.base.XPathLexer:operatorName()Lorg.jaxen.saxpath.base.Token;
org.jaxen.saxpath.base.Token:Token(ILjava.lang.String;II)V
org.jaxen.expr.DefaultXPathExpr:setRootExpr(Lorg.jaxen.expr.Expr;)V
org.jaxen.expr.DefaultStep:evaluate(Lorg.jaxen.Context;)Ljava.util.List;
org.jaxen.expr.DefaultBinaryExpr:getLHS()Lorg.jaxen.expr.Expr;
org.jaxen.expr.DefaultLocationPath:addStep(Lorg.jaxen.expr.Step;)V
org.jaxen.jdom.DocumentNavigator:getDocument(Ljava.lang.String;)Ljava.lang.Object;
org.jaxen.saxpath.base.XPathLexer:LA(I)C
org.jaxen.expr.iter.IterableDescendantOrSelfAxis:iterator(Ljava.lang.Object;Lorg.jaxen.ContextSupport;)Ljava.util.Iterator;
org.jaxen.saxpath.base.XPathReader:relationalExpr()V
org.jaxen.saxpath.base.XPathLexer:leftParen()Lorg.jaxen.saxpath.base.Token;
org.jaxen.function.NotFunction:NotFunction()V
org.jaxen.expr.DefaultPathExpr:getLocationPath()Lorg.jaxen.expr.LocationPath;
org.jaxen.test.ConformanceXPathHandler:endNameStep()V
org.jaxen.JaxenHandler:endLocationPath()V
org.jaxen.function.StringLengthFunction:StringLengthFunction()V
org.jaxen.dom.DocumentNavigator:isNamespace(Ljava.lang.Object;)Z
org.jaxen.function.NumberFunction:evaluate(Ljava.lang.Object;Lorg.jaxen.Navigator;)Ljava.lang.Double; | RETURN | 6470 | return null
org.jaxen.expr.DefaultLiteralExpr:getLiteral()Ljava.lang.String;
org.jaxen.dom.DocumentNavigator:getProcessingInstructionTarget(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.saxpath.base.XPathLexer:nextToken()Lorg.jaxen.saxpath.base.Token; | STATEMENT | 4145 | stmt -> ;
org.jaxen.BaseXPath:selectSingleNodeForContext(Lorg.jaxen.Context;)Ljava.lang.Object;
org.jaxen.SimpleVariableContext:getVariableValue(Ljava.lang.String;Ljava.lang.String;Ljava.lang.String;)Ljava.lang.Object;
org.jaxen.saxpath.base.Verifier:isXMLNCNameStartCharacter(C)Z
org.jaxen.expr.DefaultBinaryExpr:setRHS(Lorg.jaxen.expr.Expr;)V
org.jaxen.saxpath.base.XPathReader:createSyntaxException(Ljava.lang.String;)Lorg.jaxen.saxpath.XPathSyntaxException;
org.jaxen.saxpath.base.XPathReader:abbrStep()V | STATEMENT | 20252 | stmt -> ;
org.jaxen.test.ConformanceXPathHandler:startPathExpr()V
org.jaxen.saxpath.Axis:lookup(I)Ljava.lang.String;
org.jaxen.dom.DocumentNavigator:getAttributeNamespaceUri(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.expr.DefaultXPathFactory:createPredicateSet()Lorg.jaxen.expr.PredicateSet;
org.jaxen.test.ConformanceXPathHandler:endAndExpr(Z)V
org.jaxen.XPathSyntaxException:getPositionMarker()Ljava.lang.String;
org.jaxen.expr.DefaultBinaryExpr:getText()Ljava.lang.String;
org.jaxen.util.SingletonList:get(I)Ljava.lang.Object;
org.jaxen.JaxenHandler:literal(Ljava.lang.String;)V
org.jaxen.expr.DefaultLocationPath:evaluate(Lorg.jaxen.Context;)Ljava.lang.Object;
org.jaxen.expr.DefaultXPathExpr:DefaultXPathExpr(Lorg.jaxen.expr.Expr;)V
org.jaxen.JaxenHandler:startPathExpr()V
org.jaxen.function.ConcatFunction:ConcatFunction()V
org.jaxen.expr.DefaultFilterExpr:DefaultFilterExpr(Lorg.jaxen.expr.Expr;Lorg.jaxen.expr.PredicateSet;)V
org.jaxen.function.NameFunction:NameFunction()V
org.jaxen.expr.DefaultLiteralExpr:DefaultLiteralExpr(Ljava.lang.String;)V
org.jaxen.dom4j.DocumentNavigator:getInstance()Lorg.jaxen.Navigator;
org.jaxen.expr.DefaultBinaryExpr:getRHS()Lorg.jaxen.expr.Expr;
org.jaxen.test.ConformanceXPathHandler:endFilterExpr()V
org.jaxen.JaxenHandler:endXPath()V
org.jaxen.expr.DefaultXPathFactory:createUnionExpr(Lorg.jaxen.expr.Expr;Lorg.jaxen.expr.Expr;)Lorg.jaxen.expr.UnionExpr;
org.jaxen.dom.DocumentNavigator:getNamespaceStringValue(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.expr.DefaultStep:getPredicateSet()Lorg.jaxen.expr.PredicateSet;
org.jaxen.JaxenHandler:startFilterExpr()V
org.jaxen.saxpath.base.XPathReader:unionExpr()V
org.jaxen.ContextSupport:ContextSupport(Lorg.jaxen.NamespaceContext;Lorg.jaxen.FunctionContext;Lorg.jaxen.VariableContext;Lorg.jaxen.Navigator;)V
org.jaxen.test.ConformanceXPathHandler:variableReference(Ljava.lang.String;Ljava.lang.String;)V
org.jaxen.expr.PredicateSet:PredicateSet()V
org.jaxen.function.FalseFunction:FalseFunction()V
org.jaxen.BaseXPath:getContextSupport()Lorg.jaxen.ContextSupport;
org.jaxen.JaxenHandler:getXPathExpr()Lorg.jaxen.expr.XPathExpr;
org.jaxen.saxpath.base.XPathLexer:slashes()Lorg.jaxen.saxpath.base.Token;
org.jaxen.JaxenHandler:endUnionExpr(Z)V | CONDITION | 13771 | if (x) -> if (!x)
org.jaxen.saxpath.base.Token:getTokenEnd()I
org.jaxen.function.NormalizeSpaceFunction:NormalizeSpaceFunction()V
org.jaxen.util.FollowingSiblingAxisIterator:remove()V
org.jaxen.dom.DocumentNavigator.NodeIterator:next()Ljava.lang.Object;
org.jaxen.saxpath.SAXPathException:SAXPathException(Ljava.lang.Throwable;)V
org.jaxen.test.ConformanceXPathHandler:startFilterExpr()V
org.jaxen.dom.DocumentNavigator:isComment(Ljava.lang.Object;)Z
org.jaxen.BaseXPath:selectNodes(Ljava.lang.Object;)Ljava.util.List;
org.jaxen.BaseXPath:stringValueOf(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.test.ConformanceXPathHandler:startPredicate()V
org.jaxen.expr.DefaultAbsoluteLocationPath:evaluate(Lorg.jaxen.Context;)Ljava.lang.Object;
org.jaxen.JaxenHandler:startPredicate()V
org.jaxen.expr.DefaultExpr:convertToList(Ljava.lang.Object;)Ljava.util.List;
org.jaxen.saxpath.base.XPathLexer:setXPath(Ljava.lang.String;)V
org.jaxen.expr.DefaultStep:getAxis()I
org.jaxen.saxpath.base.XPathLexer:or()Lorg.jaxen.saxpath.base.Token;
org.jaxen.JaxenHandler:addPredicates(Lorg.jaxen.expr.Predicated;Ljava.util.Iterator;)V
org.jaxen.dom.DocumentNavigator:getDocumentNode(Ljava.lang.Object;)Ljava.lang.Object;
org.jaxen.saxpath.base.XPathLexer:relationalOperator()Lorg.jaxen.saxpath.base.Token;
org.jaxen.function.LastFunction:LastFunction()V
org.jaxen.jdom.JDOMXPath:JDOMXPath(Ljava.lang.String;)V
org.jaxen.expr.DefaultXPathExpr:simplify()V
org.jaxen.expr.iter.IterableAxis:IterableAxis(I)V
org.jaxen.JaxenHandler:endTextNodeStep()V
org.jaxen.XPathSyntaxException:XPathSyntaxException(Lorg.jaxen.saxpath.XPathSyntaxException;)V
org.jaxen.expr.iter.IterableDescendantOrSelfAxis:IterableDescendantOrSelfAxis(I)V
org.jaxen.saxpath.base.XPathLexer:div()Lorg.jaxen.saxpath.base.Token;
org.jaxen.expr.iter.IterableChildAxis:supportsNamedAccess(Lorg.jaxen.ContextSupport;)Z
org.jaxen.JaxenHandler:endFilterExpr()V
org.jaxen.util.PrecedingAxisIterator:remove()V
org.jaxen.saxpath.SAXPathException:SAXPathException(Ljava.lang.String;)V
org.jaxen.test.JDOMNavigatorTest:getNavigator()Lorg.jaxen.Navigator;
org.jaxen.dom.DocumentNavigator:getInstance()Lorg.jaxen.Navigator;
org.jaxen.saxpath.base.XPathReader:unaryExpr()V
org.jaxen.expr.DefaultNameStep:evaluate(Lorg.jaxen.Context;)Ljava.util.List;
org.jaxen.dom.DocumentNavigator:isElement(Ljava.lang.Object;)Z
org.jaxen.saxpath.base.XPathReader:setUpParse(Ljava.lang.String;)V
org.jaxen.function.StringFunction:StringFunction()V
org.jaxen.saxpath.base.XPathLexer:dots()Lorg.jaxen.saxpath.base.Token;
org.jaxen.JaxenHandler:getXPathExpr(Z)Lorg.jaxen.expr.XPathExpr;
org.jaxen.saxpath.base.XPathReader:multiplicativeExpr()V
org.jaxen.JaxenHandler:startXPath()V
org.jaxen.saxpath.base.XPathReader:predicateExpr()V
org.jaxen.saxpath.base.XPathLexer:minus()Lorg.jaxen.saxpath.base.Token;
org.jaxen.test.ConformanceXPathHandler:startAndExpr()V
org.jaxen.XPathFunctionContext:registerXPathFunctions()V
org.jaxen.saxpath.SAXPathException:initCause(Ljava.lang.Throwable;)Ljava.lang.Throwable;
org.jaxen.test.XOMNavigatorTest:log(Ljava.lang.String;)V
org.jaxen.XPathFunctionContext:getInstance()Lorg.jaxen.FunctionContext;
org.jaxen.util.PrecedingAxisIterator:next()Ljava.lang.Object;
org.jaxen.expr.DefaultXPathFactory:createNumberExpr(D)Lorg.jaxen.expr.NumberExpr;
org.jaxen.test.DOM4JNavigatorTest:log(ZLjava.lang.String;)V
org.jaxen.saxpath.helpers.XPathReaderFactory:createReader()Lorg.jaxen.saxpath.XPathReader;
org.jaxen.function.BooleanFunction:BooleanFunction()V
org.jaxen.saxpath.SAXPathException:SAXPathException(Ljava.lang.String;Ljava.lang.Throwable;)V
org.jaxen.test.DOMNavigatorTest:log(Ljava.lang.String;)V
org.jaxen.saxpath.base.Verifier:isXMLCombiningChar(C)Z
org.jaxen.test.ConformanceXPathHandler:endEqualityExpr(I)V
org.jaxen.test.FollowingAxisIteratorTest:pass()V
org.jaxen.util.AncestorOrSelfAxisIterator:remove()V
org.jaxen.saxpath.base.XPathReader:steps()V
org.jaxen.saxpath.base.XPathLexer:doubleColon()Lorg.jaxen.saxpath.base.Token;
org.jaxen.JaxenHandler:endRelativeLocationPath()V
org.jaxen.saxpath.base.XPathLexer:consume()V
org.jaxen.expr.PredicateSet:getPredicates()Ljava.util.List;
org.jaxen.dom.DocumentNavigator.4:getNextNode(Lorg.w3c.dom.Node;)Lorg.w3c.dom.Node;
org.jaxen.test.DOM4JNavigatorTest:getNavigator()Lorg.jaxen.Navigator;
org.jaxen.JaxenHandler:push(Ljava.lang.Object;)V
org.jaxen.expr.DefaultXPathFactory:getIterableAxis(I)Lorg.jaxen.expr.iter.IterableAxis;
org.jaxen.SimpleNamespaceContext:SimpleNamespaceContext()V
org.jaxen.expr.iter.IterableSelfAxis:IterableSelfAxis(I)V
org.jaxen.saxpath.base.XPathReader:nameTest(I)V
org.jaxen.expr.DefaultPathExpr:getFilterExpr()Lorg.jaxen.expr.Expr;
org.jaxen.util.PrecedingAxisIterator:hasNext()Z
org.jaxen.test.ConformanceXPathHandler:number(D)V
org.jaxen.function.NumberFunction:isNaN(D)Z
org.jaxen.expr.DefaultNumberExpr:DefaultNumberExpr(Ljava.lang.Double;)V
org.jaxen.saxpath.base.XPathReader:nodeTest(I)V
org.jaxen.expr.DefaultBinaryExpr:DefaultBinaryExpr(Lorg.jaxen.expr.Expr;Lorg.jaxen.expr.Expr;)V
org.jaxen.XPathFunctionContext:XPathFunctionContext()V
org.jaxen.expr.DefaultLiteralExpr:getText()Ljava.lang.String;
org.jaxen.util.SingletonList:size()I
org.jaxen.util.FollowingAxisIterator:goForward()Z
org.jaxen.dom.NamespaceNode:getLocalName()Ljava.lang.String;
org.jaxen.Context:duplicate()Lorg.jaxen.Context;
org.jaxen.util.DescendantOrSelfAxisIterator:DescendantOrSelfAxisIterator(Ljava.lang.Object;Lorg.jaxen.Navigator;)V
org.jaxen.SimpleFunctionContext:SimpleFunctionContext()V
org.jaxen.dom.DocumentNavigator:getParentNode(Ljava.lang.Object;)Ljava.lang.Object;
org.jaxen.dom.DocumentNavigator:getNamespacePrefix(Ljava.lang.Object;)Ljava.lang.String;
org.jaxen.saxpath.base.XPathReader:pathExpr()V | OPERATOR | 4616 | == -> >=
org.jaxen.saxpath.base.XPathReader:setXPathHandler(Lorg.jaxen.saxpath.XPathHandler;)V
org.jaxen.saxpath.base.XPathLexer:identifierOrOperatorName()Lorg.jaxen.saxpath.base.Token;
org.jaxen.expr.DefaultXPathFactory:createFilterExpr(Lorg.jaxen.expr.Expr;)Lorg.jaxen.expr.FilterExpr;
org.jaxen.BaseXPath:createVariableContext()Lorg.jaxen.VariableContext;
org.jaxen.Context:getNavigator()Lorg.jaxen.Navigator;
org.jaxen.dom.DocumentNavigator.NodeIterator:isXPathNode(Lorg.w3c.dom.Node;)Z
org.jaxen.function.NumberFunction:NumberFunction()V
org.jaxen.expr.NodeComparator:NodeComparator(Lorg.jaxen.Navigator;)V
org.jaxen.expr.NodeComparator:compareSiblings(Ljava.lang.Object;Ljava.lang.Object;)I | ASSIGN | 5479 | = null
